Fid, ludb_impl_delay, sfa_fifo_delay
2490, 8.813197789453621, 13.204959476494343
2912, 6.9645778920553205, 9.13465945519611
2012, 10.29230157017772, 16.624888909298758
1961, 5.656643639568694, 6.66242504970531
2930, 5.676576023930818, 6.600527348872373
1438, 9.690874575650463, 10.795241417131646
166, 10.154732188380644, 11.971471587951209
1080, 4.465890251159207, 5.28493695993085
823, 7.954076625843323, 10.446323392327754
1298, 4.125395227764456, 6.350679397031429
1288, 8.47018727083895, 9.883324161977857
1822, 6.193929614952325, 7.046508512639055
949, 5.624625434053012, 6.60382740851409
998, 5.120329615059039, 5.966750392009217
2671, 8.675005739793848, 11.052780996970478
2752, 8.095522227881457, 9.319183972783867
1262, 10.865032020849727, 12.534267710372813
2463, 5.922635804375387, 10.189787337940965
2645, 9.442842466179616, 11.334049938997527
153, 5.85802549532458, 6.8466938610377195
2375, 5.979551648780834, 7.150734480550645
900, 8.433079853806317, 13.788439865477294
1107, 4.3495127777721345, 4.918033731339867
1185, 2.9655583031250017, 3.6770419479848133
1510, 6.550437477756184, 11.699289995804627
1618, 7.308166864684628, 10.455260828129243
2576, 3.943908000443601, 4.7594518654531175
700, 7.027947894281347, 8.026968680371542
2858, 7.747878682643032, 9.545412062890353
74, 5.428907892005617, 6.32311943209741
1788, 4.124779449466492, 4.991993494248492
727, 8.302445156882172, 9.517533895632054
417, 7.446409012257044, 8.574019817954952
504, 5.572524880264499, 8.382782277607863
2208, 3.28222972483825, 4.086445604486624
558, 4.994311733631638, 5.851179779757404
2218, 6.734416509912429, 7.9995509492680235
2762, 3.28222972483825, 4.086445604486624
1099, 7.300225535676292, 8.349680064650208
2524, 6.242405190639035, 7.299856578047792
1815, 4.89826125487442, 6.053497430994865
599, 7.898487396455821, 8.977832127854319
1879, 3.6861212788583506, 4.486022782714246
2875, 12.148390167392117, 17.23803607523981
46, 4.078804723533682, 5.023915513463096
2581, 6.986912506921391, 9.488323932862176
502, 7.488423472172032, 8.598235711360541
787, 3.6946998705260015, 4.551817908512269
1309, 6.404870820698846, 7.596556923055006
271, 4.835624614829345, 6.891474241839515
1842, 9.344786865031452, 12.669296941159505
2061, 6.745286567899857, 8.608113963532405
70, 10.428532135631096, 13.936406416945141
245, 6.384457896607668, 7.2970775934593295
2380, 8.364125459795048, 9.53088059243565
1318, 5.5163493494561395, 6.391055126065686
130, 3.864529998005207, 4.669343688756383
2826, 6.804657748613013, 8.50002007195513
178, 6.653060470109945, 7.506437515270284
1248, 8.16354233290672, 9.572978728458068
1720, 6.843276020765328, 7.884934185291039
1323, 8.393139477000647, 9.87132318347469
1177, 7.751172934587245, 10.210131220524545
1909, 4.278983556242382, 5.133514782884234
1641, 7.193228900931771, 8.68249618394309
1541, 5.705552245240986, 6.607958527082731
2648, 2.960313765149483, 3.3207296017456565
2791, 3.996450023736859, 4.659230474032155
2185, 5.828634050155883, 6.846482388305014
498, 3.0321347007273443, 3.544540861487815
1920, 4.7704050555135815, 5.758541520215732
2776, 5.405911956375954, 6.324313408674039
1564, 4.645102177650966, 7.298250541769734
1253, 10.820053305515989, 13.210171875195917
1553, 6.71125038659402, 9.465382614331721
2395, 8.117365494018207, 10.845697131140465
789, 6.131086837578341, 7.255579251005508
934, 12.223856793804558, 17.642024510174867
1533, 6.712129797615854, 7.908058346253163
1409, 7.563101708102293, 8.498698419728981
817, 8.257685373132496, 11.198310858205257
1125, 7.52629427555191, 9.096759785905858
2686, 7.573460073545029, 9.53305347431215
1119, 3.996450023736859, 4.659230474032155
1489, 7.889349646704866, 13.3116919779528
2194, 5.405889841541189, 7.954913246934159
2423, 9.204562211210616, 10.689496848554278
2444, 8.29109326567606, 9.710834777040064
1760, 8.85948153590045, 9.756394117974205
1537, 8.200630000359721, 9.237565988350235
1111, 8.095522227881457, 9.319183972783867
2778, 7.322428959915397, 10.93103163745313
1592, 4.700851368786333, 5.753720493424518
229, 4.1041800945901645, 5.530681812630727
2014, 6.224661159868926, 8.549604817930831
236, 6.35113279202292, 11.494222983529516
2050, 5.4650123577247305, 6.322295665764401
242, 4.317864503851291, 5.513997322373475
2724, 7.661037710389087, 9.696580592774179
1967, 8.956898897490408, 10.32815145681906
592, 5.145880497923788, 6.123529468142843
922, 3.465, 4.9885176759186916
1881, 7.8567296802076685, 8.789091906824357
350, 5.858368130777346, 11.209635527700703
2152, 5.831323936853029, 6.628333260489134
403, 6.774614487248562, 8.423579092443898
1197, 5.973569884244803, 6.9079384849042125
847, 8.503014875579105, 11.467192153564095
1084, 8.951651592753294, 10.994841770125445
541, 5.444114203543513, 6.6202630601802905
