Fid, ludb_impl_delay, sfa_fifo_delay
303, 2.7428824027340006, 3.117180140358894
1452, 6.40624471053743, 8.685028570003087
975, 5.873092254090417, 7.489622331513143
596, 6.776331718056369, 8.997026645910095
465, 6.882508882398537, 8.403552994989958
845, 4.040854748330727, 4.853686240344595
236, 2.7022532823223395, 3.093640717215492
1055, 5.927350862663991, 7.266515877944988
537, 6.526953509311401, 8.302733113414185
54, 6.800590311809101, 8.001834187942075
317, 4.0309021222832, 4.760482669321536
767, 4.030870954903088, 4.649269473527842
785, 4.959836895238708, 6.210943162977457
1266, 7.691535340875783, 8.808691248918922
1319, 3.126750153846154, 4.595473911628903
1335, 4.768334675316883, 5.866747256250317
1120, 5.146406578847781, 6.118391528514354
1148, 3.826258277024093, 4.780275517389004
1052, 5.119795160998669, 5.246539773230372
2, 8.695896052184395, 12.349151775704138
1408, 6.412330935819309, 7.215489887179147
491, 6.0443813661831785, 7.194792948757961
948, 4.494096464178556, 5.273449874872144
790, 6.022909198854676, 6.879071451369911
1404, 6.104085708215013, 6.967583297401886
879, 3.2098303663027457, 3.781251942690856
601, 4.646991890562038, 7.204491503096748
492, 5.092556847120918, 5.9776161761167
186, 6.1021053954750055, 7.047108122496945
925, 6.771219031800329, 10.175981690837
433, 6.911275815418208, 7.936051936160384
1402, 5.274666850472373, 6.359067223083257
246, 5.236186401043762, 6.147840616572566
545, 4.197322137747433, 5.036695690059293
1201, 6.635340931841278, 7.420229644317249
1328, 5.000905519961899, 8.721508285701699
712, 8.135928938191444, 10.078662119459395
349, 6.895207960226278, 8.69326801924726
1156, 7.403903682427003, 8.432817440335864
634, 0.9900000000000001, 1.7914836448598135
118, 5.526724655999337, 6.496173088996823
1401, 5.387965953903839, 6.295282894007539
853, 5.76199980946616, 6.7231132353488166
498, 8.04649400942101, 11.575800103367326
458, 5.170433100713746, 6.058975377709568
1315, 8.424620316846736, 10.227558659847196
132, 6.280996005410204, 7.142888182266295
725, 6.133875045355107, 7.034322183470327
425, 8.50085912880493, 9.582699229288028
427, 5.37573611860319, 6.440461910046139
153, 7.592042250400832, 9.564479062594012
1041, 4.982379439330525, 5.93922514383487
778, 5.222741649433545, 6.3745903083649695
865, 8.812916338573617, 10.762001012767493
154, 8.759178537648472, 9.871730532251407
679, 7.000900459049857, 8.688118268764306
1443, 6.297826149447468, 7.050589385118924
937, 0.9899999999999999, 1.7977747252747245
896, 7.000900459049857, 8.688118268764306
1210, 8.252780748163238, 16.434567376434188
1054, 4.76486276323346, 6.46033708141808
1276, 5.98554205982979, 7.583991843765968
863, 5.986738150866459, 8.576288569166922
481, 3.609143233572018, 4.450316295328654
1115, 5.10464829504538, 6.033989665025093
156, 9.395955028983058, 11.009045019850756
310, 8.251247967968808, 9.278646493309335
930, 6.661196832307108, 8.535203155455363
650, 7.578030969612259, 14.23104892016392
1226, 5.85103301785645, 7.834985609866338
253, 9.539844317888198, 16.6250627203754
734, 5.400305456477198, 6.741249495566216
1114, 13.04830252048147, 20.492724378305446
988, 2.574, 2.574
991, 5.583458702686794, 8.139886624036137
428, 3.6743617160572795, 4.3545801914275435
567, 4.2819962142772185, 5.6659376332484435
411, 11.239574977378314, 18.642820801324675
622, 11.0059422289346, 14.64655630672168
803, 9.924408669455147, 13.617266804035305
1411, 6.322405376665178, 6.971584026325403
653, 4.972021201128205, 5.715439907227152
1339, 7.5851801827044465, 9.026526851228613
1258, 7.279061733799594, 8.180905901297288
65, 3.7274413380363485, 4.53494194037985
661, 8.145700385765085, 9.099507033202725
82, 8.47101942955747, 9.655410373580452
847, 6.623793673505112, 8.135133788015338
1433, 4.882749619978794, 5.692399832529276
423, 6.716671610302171, 10.260910509199318
852, 5.379534658846616, 6.376782285551926
343, 4.0447647288827575, 4.844932697222964
1377, 5.41017737567762, 6.302594456703863
1311, 5.45824940607972, 6.806147027037225
959, 5.381696938603663, 6.204747923196795
931, 4.702585575733445, 6.473582741533595
777, 5.110243052691796, 6.001314918864599
436, 1.8562500000000002, 2.8627448948019802
855, 8.236124305736993, 9.654285329094089
138, 6.0335696685775275, 7.348987997500422
