Fid, ludb_impl_delay, sfa_fifo_delay
303, 2.3082050318657474, 2.3600692448390546
1452, 5.313799750878994, 6.925120351731073
975, 4.884793905978814, 6.06283006607384
596, 5.679760016469033, 7.350267605407981
465, 5.833917213568122, 6.664432661380219
845, 3.4585960405960727, 3.8128121410427713
236, 2.269729912985195, 2.334329298960155
1055, 5.096958413415341, 5.777984057295789
537, 5.485475875668787, 6.874145897944492
54, 5.8992355179691405, 6.498657496150059
317, 3.281105110003001, 3.4965929476319046
767, 3.45486077095899, 3.6260111811245865
785, 4.214959375216439, 4.807859683557358
1266, 6.550320932435007, 7.121994189770598
1319, 2.775000230769231, 3.954386145104895
1335, 4.176284707454498, 4.682772239931923
1120, 4.387519412362421, 4.867966340823882
1148, 3.2779018150611288, 3.7740119422621285
1052, 4.420384701993175, 4.517574399140517
2, 7.2737303172157, 10.024019387069236
1408, 5.472443468193136, 5.772141769107027
491, 5.303085169716757, 5.9351178658503905
948, 3.7791731659191456, 4.261083517263984
790, 5.155181312698411, 5.552247356520216
1404, 5.198587299105548, 5.682987711777236
879, 2.7892394371512648, 3.172385898904181
601, 3.9539416438618433, 5.778206983315402
492, 4.410391503312815, 4.7624166848097325
186, 5.192125905771436, 5.643522890517973
925, 5.807615988338924, 8.324782972488002
433, 5.9856154180121, 6.47524714129134
1402, 4.497819209700353, 5.146971210641555
246, 4.519840482160242, 5.015034785541976
545, 3.5484988623086475, 3.8699535994583956
1201, 5.643304062742699, 6.20078571998744
1328, 4.214295638360815, 7.09367671902422
712, 6.890390748300731, 8.259687205689902
349, 5.918161108200527, 7.048395874573404
1156, 6.103483801731629, 6.806527608237414
634, 0.9, 1.3169117647058823
118, 4.770029699994143, 5.185835825552298
1401, 4.635042466106247, 5.023211561193784
853, 4.963315984965108, 5.458238084491885
498, 6.943937255764418, 9.495176342497722
458, 4.469021903503015, 4.86132405496556
1315, 7.151847287694634, 8.43073901739269
132, 5.219598190788644, 5.5273955594392605
725, 5.218373647875908, 5.609688628552317
425, 6.857206779483351, 7.564605143394252
427, 4.644994785500847, 5.126027615776303
153, 6.405954297064026, 7.785947656293081
1041, 4.321417386603392, 4.749350085622453
778, 4.387117773117344, 5.0998694182938165
865, 7.475180913158975, 8.65530475951541
154, 7.290660777029743, 7.966325081805662
679, 5.961861805817417, 7.04213419661487
1443, 5.340465148650812, 5.8066441396684585
937, 0.9000000000000001, 1.23986013986014
896, 5.961861805817417, 7.04213419661487
1210, 6.857522603990453, 12.941065148748896
1054, 4.120555138260394, 5.291557456704991
1276, 5.202124854818821, 6.3025229624406585
863, 5.043861273630981, 6.913097092630083
481, 3.097310157147594, 3.4516783457978706
1115, 4.4268404094748055, 4.82072200785917
156, 7.877917666270715, 9.049714694571579
310, 6.915325326636983, 7.419296122518472
930, 5.632684551024153, 6.952620278666986
650, 6.410258372363779, 11.613694724012039
1226, 4.8892828542867415, 6.369611886347629
253, 7.836059420339605, 13.090734541311207
734, 4.560440364785116, 5.406019592869141
1114, 10.88838976787158, 16.46524554235467
988, 2.34, 2.34
991, 4.711192634777742, 6.469436282779902
428, 3.153464852744231, 3.6361537395797763
567, 3.549618783557478, 4.440566337009766
411, 9.310146772023867, 14.811638528298452
622, 8.822275483393929, 11.439618951218494
803, 8.237277784842231, 11.021167589123772
1411, 5.388219162757444, 5.70000505605273
653, 4.2053030540171035, 4.524679282513739
1339, 6.5823924735645365, 7.423969916973821
1258, 5.957831244847458, 6.457818832632802
65, 3.2037033488519047, 3.531447665299095
661, 6.907981318263781, 7.3467386619782635
82, 7.19702667466384, 7.835912255733319
847, 5.66598519154078, 6.621982881167673
1433, 4.1013088306941565, 4.522305326612725
423, 5.732000669815375, 8.300528277711576
852, 4.518880156036788, 5.058196738685719
343, 3.4250086684696956, 3.765015423896845
1377, 4.670829140325799, 5.156847422242006
1311, 4.657076753657324, 5.725013340268244
959, 4.57244291131177, 5.106113845841353
931, 4.069086388260394, 5.199757870307932
777, 4.4208099994815235, 4.794960642840176
436, 1.6875, 2.4916193181818183
855, 6.913521854355222, 7.856319949427228
138, 5.112887733568286, 6.037723308177
480, 3.5890649183214838, 3.995992809428183
559, 4.627820050262852, 5.666318585205904
1035, 3.531339972751913, 4.44689812976181
1089, 4.886934831351948, 6.049971892996917
243, 7.010189867646895, 10.666968564017996
1291, 5.94538747789057, 6.304796933241377
1039, 4.199889736628757, 6.0700086507327535
1384, 4.537467624839178, 4.981867183615092
1179, 3.6593447171495, 3.8391441724944766
505, 5.227616713199008, 6.3970653015722405
235, 5.109410283649947, 5.485388609874186
311, 3.969845420702406, 4.598724523743155
159, 5.360868972663809, 5.954915420801237
199, 6.209648582363783, 7.218386779294446
990, 3.5550652149025117, 3.9476816846887677
683, 6.80614229007894, 7.784213022681897
1214, 2.565185193096377, 4.169613868274583
900, 6.393210426934078, 8.622437505170407
397, 2.63797680890538, 4.332746618738405
688, 5.303085169716757, 5.9351178658503905
531, 6.877260935053234, 7.926819588593953
922, 7.47787930641397, 8.665942430568046
23, 4.5219405290249535, 5.083412291882958
386, 4.469021903503015, 4.86132405496556
276, 3.605363466624038, 3.711456641026874
780, 7.942695031941268, 10.016237501361719
851, 6.4191166102663395, 7.010405417416912
297, 5.0758430879212595, 5.747819234423158
907, 3.2845155527082315, 3.5791383539679877
46, 4.576449680772858, 5.037263528539229
70, 4.447383869896665, 4.913546592787692
1106, 5.420839372001275, 5.969209172773076
190, 5.990538189591198, 7.036781874728031
717, 4.427253596492973, 4.853824095657853
300, 4.209680667645454, 5.1578623073083705
116, 4.676215600129672, 5.3027274483232505
1431, 9.178474396908502, 10.428835096557947
