Fid, ludb_impl_delay, sfa_fifo_delay
56, 4.465790231068958, 5.227314968577116
357, 3.8404176871888263, 5.156419091273984
233, 2.8357776233766234, 3.8750849291617477
432, 5.66745311709906, 6.731920235021643
409, 2.6639530696303697, 5.734866632767234
257, 2.210642857142857, 2.210642857142857
75, 2.9963354130869133, 5.309983614465535
86, 4.8182098141044865, 5.023817134509783
92, 4.043176381319795, 5.953605265287304
128, 4.359442644275714, 5.700852656129434
468, 6.294381049409919, 6.983912097408934
440, 4.094066698534212, 6.715518321561431
292, 7.198119888634398, 9.237950431922028
147, 4.496402609435303, 5.655994445079274
138, 5.884188166048676, 7.721265478880628
151, 2.5764076754965752, 3.012667869965405
261, 2.5566833378342375, 2.8949038325322496
78, 5.2080738891302945, 6.117698772856705
228, 4.309815002527301, 4.849196379402739
363, 5.628993963534002, 6.8406252860807735
17, 4.500119940051958, 4.835288068052873
442, 5.811314475250043, 6.4899958036701655
386, 3.69332046635183, 4.102689102715468
429, 3.6924702232767235, 4.443996351698301
125, 6.4739523712984, 7.132706581915388
254, 4.320129746561582, 5.315702418664467
14, 5.089768021563354, 5.948663108348679
89, 2.2247359778045075, 2.531857756453066
204, 4.872611462865008, 5.696790051420887
123, 5.094792974741329, 6.553583564799173
216, 5.2661957040872, 6.072953441410395
467, 3.058098194435536, 3.432780550556435
457, 3.5860355060487263, 4.04901369189398
72, 2.2247359778045075, 2.531857756453066
250, 6.231391190999369, 8.085158226894222
249, 4.334263749234992, 4.930676830083888
422, 7.975264320952395, 11.290931207721702
129, 5.261284123335175, 6.0648493172097115
44, 3.2158533365394764, 4.747775581533725
329, 3.1567636442757143, 3.5314127045049712
167, 7.311609999710747, 9.2167441588889
222, 4.06503301032758, 4.766498147509961
273, 3.1435380391875487, 3.606920511112259
19, 5.089768021563354, 5.948663108348679
53, 4.897611462865008, 5.789790051420887
107, 6.1616528667101464, 9.454652853226376
154, 5.682937194983903, 6.884518021247725
325, 4.459337611498339, 4.891115835339692
13, 4.014675728324225, 5.135053010093744
20, 5.228481206560913, 6.5045607129142144
150, 4.331083316150542, 4.8851319649288065
416, 3.060267837292679, 3.46409868965418
466, 4.354257727361731, 7.193029781700273
158, 3.549188287887189, 4.133141281511842
393, 3.896355281049402, 4.998848886156456
458, 6.992387002362772, 8.74163721713498
131, 3.524147958179182, 3.9006045997439016
348, 4.867705495077208, 5.408042107686617
118, 3.549188287887189, 4.133141281511842
388, 3.620360517637405, 4.083230508842133
305, 5.3951870781814275, 6.996370516065639
11, 8.33005432229246, 12.078940196591848
