Fid, ludb_impl_delay, sfa_fifo_delay
56, 1.5406965573837927, 2.210307207498384
63, 1.664140014749956, 2.2343152265690964
3, 2.067358116824352, 3.2945577731092435
17, 16.43493630314235, 39.24146776888307
42, 6.427105829658448, 12.09765059261957
144, 5.139523575842904, 5.683779175996397
130, 7.1162105455746945, 17.376463681793105
39, 5.647693336416396, 9.71488715658269
145, 3.5804592157734563, 6.048644309296582
80, 4.763443072022487, 7.231305263967645
61, 5.148643397297137, 7.98619578669125
131, 5.855107231332985, 9.181838853225713
27, 3.003559541190153, 3.375917233562062
83, 7.605999340472811, 11.583086359430537
43, 13.344082824239512, 39.2060915158105
44, 5.181767826289844, 7.1901893094241
14, 6.2971440055170556, 13.439274734243918
136, 4.220792155756854, 7.093205398370306
41, 3.5372932790992246, 3.552540555632708
16, 3.842809969761581, 4.401893915130851
90, 5.608348655053779, 8.21246435781014
64, 12.290869535142782, 23.87955449944034
48, 8.519229009956625, 13.735966078086003
76, 3.2023129156538457, 3.6311234880520393
51, 8.760457933371823, 16.560011485626763
40, 5.50088947696238, 10.754262470630051
18, 7.592093990867242, 16.800722332637346
118, 9.462752786573255, 17.51930087698429
50, 4.2706576166549, 6.077066063679745
77, 9.555655796496733, 17.643835751371768
68, 0.9, 1.193212669683258
19, 4.0591008823996155, 6.97280381077557
82, 9.617401628810853, 18.53472810288403
108, 3.2023129156538457, 3.6311234880520393
26, 5.181767826289844, 7.1901893094241
22, 6.484311190031541, 13.341749319827018
102, 6.641926746247052, 11.57296978020031
97, 11.131763700838722, 25.788404363779957
107, 8.655936711496274, 12.314782653722444
29, 10.30083940551651, 23.7766480812536
147, 6.2045480409908125, 11.122077277955894
91, 6.909968618404795, 14.235753914444672
49, 6.285440878908027, 16.49501021218579
60, 1.9228700027472525, 4.2800839871651775
67, 6.283399738759538, 10.463694655285444
85, 9.090598270288734, 17.419874734895366
151, 3.301379787518428, 3.5505555076459623
116, 2.310853056451613, 5.489580043143503
30, 9.183585145381905, 22.017520860486
71, 8.275107585230497, 16.557243586881498
20, 6.043677527116788, 8.810575962902199
59, 9.841558423983637, 30.39571172134923
105, 0.9, 1.3628571428571428
89, 5.148643397297137, 7.98619578669125
66, 3.5372932790992246, 3.552540555632708
140, 8.139299291990495, 11.392034441987752
13, 0.9604251336898395, 1.1432568710359408
53, 3.89694572313757, 6.116310176247288
55, 1.08, 2.09671875
110, 9.617401628810853, 18.53472810288403
28, 10.259260173473795, 24.2843826915321
21, 8.519229009956625, 13.735966078086003
79, 6.427105829658448, 12.09765059261957
0, 3.301379787518428, 3.5505555076459623
2, 4.423835091108365, 12.7643010357513
45, 5.608348655053779, 8.21246435781014
4, 16.80451596787839, 40.16087434262336
5, 4.423835091108365, 12.7643010357513
11, 17.790643752784625, 40.93018393863308
58, 0.9604251336898395, 1.1432568710359408
123, 9.97306160693029, 22.85087259969768
81, 4.613972796084542, 10.034927352450328
103, 5.608348655053779, 8.21246435781014
38, 13.344082824239512, 39.2060915158105
111, 6.426193336416398, 10.399771085154123
33, 10.225324120075891, 20.604697839758288
52, 4.795323292561997, 9.093788144890214
128, 3.003559541190153, 3.375917233562062
137, 4.40924568980228, 5.9459515164179715
135, 4.763443072022487, 7.231305263967645
70, 3.842809969761581, 4.401893915130851
54, 0.9, 1.193212669683258
34, 9.757994577350912, 14.94216827450132
24, 5.644783664438118, 13.01880910382998
112, 4.423835091108365, 12.7643010357513
125, 1.664140014749956, 2.2343152265690964
148, 4.613972796084542, 10.034927352450328
12, 11.935537184200228, 24.457629179353617
87, 3.0977353613312, 4.727338646595486
98, 1.5406965573837927, 2.210307207498384
7, 9.398513702596658, 22.04746332068471
149, 6.597523694556486, 11.899820481980907
75, 4.807574062816428, 6.87064819601481
100, 5.696666301812612, 8.804337004904053
150, 1.5455282658517953, 2.277770352409739
72, 6.235092260923273, 11.0464072565123
122, 6.283399738759538, 10.463694655285444
78, 11.396534531771179, 16.012961028760955
47, 3.003559541190153, 3.375917233562062
119, 3.003559541190153, 3.375917233562062
113, 10.225324120075891, 20.604697839758288
23, 10.493401662773284, 38.23814822117262
