Fid, ludb_impl_delay, sfa_fifo_delay
2428, 3.384491484472557, 3.9702710679508404
822, 4.229246294436129, 6.134144917292824
1537, 4.361721392910538, 4.620397364586049
2593, 3.6810778552008077, 3.8474864517668292
2055, 4.674205732169292, 5.71142387983387
244, 3.8825405668922075, 4.0916140352499895
1310, 4.073965311099017, 4.60346817542397
1724, 1.7321357499999999, 1.8788898026315788
2587, 3.200605782567549, 3.3651907164689265
991, 4.662138186123523, 5.296976411004347
2293, 5.688407104353285, 8.194884611417386
789, 3.3724193962177074, 3.7343940029660776
2436, 5.927121787138282, 6.8749354565337075
27, 2.2769986825254453, 2.4817351692427434
657, 5.913326319370348, 6.964309562927644
2332, 3.979215073171939, 5.223610111221117
2102, 3.7082795557447423, 3.8698456822918312
1670, 1.6300416704409393, 1.6722007922615703
1514, 2.373731412338441, 2.337641883111849
336, 6.404237971052117, 7.198357065206375
1986, 2.8347443547615874, 3.251276480201076
855, 3.1987266355365067, 3.3756716170407386
2753, 3.0896444613677625, 4.199762497995361
466, 3.495160564499362, 3.784772560653846
1613, 5.396789634891173, 6.1889683867797105
2494, 3.4549692545646056, 3.7507801047412594
465, 4.115531190858701, 4.54729155237684
2414, 4.893284152284654, 5.484579012169524
1152, 2.32761141118168, 2.441097842027523
2782, 3.1939748622512893, 3.420024302895678
283, 3.761195664822458, 3.8523819133888986
2447, 4.4420562317725, 5.107469860021096
460, 6.3129811009053824, 8.196037375299746
622, 2.33196161092711, 2.388102780861885
220, 4.276067995363033, 4.751778772950648
1187, 3.4426449200401312, 3.6720216644196637
2177, 5.750505066931871, 8.701960020658856
1575, 3.0404616675872793, 3.36027100012204
1457, 2.53076642045183, 2.622547824657087
1102, 5.650895759509221, 6.382630153510526
6, 3.262603573791012, 5.548349918278852
2747, 3.0920523659623687, 3.402032808240483
1094, 3.4009802383722647, 3.6133489471492246
2784, 3.518275807173133, 3.664990786178716
2698, 3.720868312639119, 3.950405646009515
1382, 3.113971630845383, 3.421045150811154
569, 6.723396294183009, 7.427475926179826
1847, 2.7474305668195176, 4.868892765062667
2237, 3.4718318672354544, 3.6983703751313173
349, 3.758417149123216, 4.018619166603285
2042, 3.687025071591543, 4.103529993154334
785, 4.617553797116074, 4.884731926852726
1659, 3.341031751975354, 3.6105617867044444
2, 3.6456072476883556, 3.8727045293641336
212, 3.9613361455143674, 4.244082626197896
1190, 4.627793457774352, 5.11740575199758
1432, 3.428482223368998, 3.592681789779608
197, 4.926404451362005, 6.771151849361021
41, 3.6359379573491104, 4.082795468354719
1725, 7.063147996139239, 9.023279158437772
1053, 3.3724193962177074, 3.7343940029660776
2285, 3.0441787785248096, 3.6778314185203103
2284, 1.5679750592222366, 1.7035648469529399
1510, 3.7213273256237573, 5.93971625089538
2364, 2.255060578316585, 2.3704889135681033
1596, 4.009416933273689, 4.350163590447387
862, 6.314960581670066, 9.40829002136216
764, 5.424992045653431, 8.315198724914033
340, 3.200879065224473, 3.560040343391278
1255, 3.453524498936178, 3.624848695502917
1348, 3.021196549871009, 4.02965405963405
1207, 4.5323555954686245, 5.223841508852662
2175, 5.9230515101345365, 6.155778831194846
265, 5.022410489234302, 5.452025815207817
1964, 3.529014179270875, 3.854913312639744
2053, 4.541380335902957, 5.0789617843349175
2305, 4.73376335633986, 7.448380750200025
2835, 4.256105215678431, 4.631585739053114
1610, 2.2601737156292843, 2.369352681684045
2930, 3.270153001883928, 3.488610196319847
256, 4.9288111514646795, 6.371375661053197
1039, 4.910091205189764, 5.199777569344543
383, 2.5683184827160916, 2.704346074944109
2313, 2.825758140851755, 3.5994869215631855
1533, 3.8130852524420873, 4.029357532480357
2010, 3.8484072486869736, 4.109972305537644
1136, 2.605550340415464, 2.7481241532979506
1257, 3.10071794311702, 3.5270841998163696
705, 3.5264325506084018, 3.8756058937057083
2607, 3.916306806775362, 4.969048791704545
2211, 1.5243496685316964, 2.012353066520468
950, 4.177582884210738, 4.643082719305455
2434, 3.5058287242033135, 3.802264831231674
252, 4.588967318409558, 4.910637789285745
863, 3.262444466853823, 3.314529207607755
661, 3.9583718131543155, 4.204877225036143
1012, 3.340637947656658, 3.4217738984093446
2140, 4.197745290346794, 4.991058761116327
2480, 2.851505689559964, 3.096597470410789
2459, 3.5576775121606348, 5.57855817405144
943, 0.9858333333333332, 2.0513888888888885
881, 3.726417280195337, 3.888689315308706
2441, 3.3972640088867334, 3.635565422703255
1313, 4.955491675799093, 8.988676932270455
1477, 1.4363862826878515, 1.7068838252111758
242, 2.614200214862839, 3.0265034220107894
2792, 3.7702376916068836, 4.106287244437019
927, 4.427164072209896, 4.693688872495934
2241, 5.75505885786981, 6.824585427748385
861, 3.4302925626019767, 3.8013975139922485
981, 1.578799297875948, 1.601424149396492
1952, 3.4618827810893715, 3.7765289725072115
942, 4.446973168104275, 4.618143305423891
2579, 2.9153046900086945, 3.1952176441900773
1910, 3.0802076217585137, 3.559944168232914
735, 3.814511866517032, 4.4526964700909835
1656, 3.7699016840369732, 4.092916854247498
719, 3.0656014114390886, 3.843934779837616
1016, 3.3748186679479013, 3.502381745870254
699, 0.7, 0.7835227272727272
1015, 3.1991898538392007, 3.351661656700219
616, 4.712569104957617, 5.601696812242313
532, 4.071615025748832, 4.566738893028911
520, 3.8378182412121586, 4.557734413438001
2292, 3.7418023084129275, 4.130120690193801
2797, 4.107041219382519, 5.17379727230419
1630, 3.4724629149989252, 3.7658969771150983
739, 4.310650541488321, 4.72586862113727
264, 2.239653284536748, 2.3668398164335662
2783, 2.8259604154383204, 2.970876768083888
2126, 4.330970308645025, 5.065052639248385
1849, 3.3775298638058238, 3.545760073361984
2551, 3.201605801578494, 3.3869239920225653
2091, 0.9566865384615384, 1.0086096153846154
1033, 3.943838334268188, 4.714474212935204
1808, 5.850679055379214, 7.158345678429094
513, 2.3232627542279074, 2.544017379574342
2040, 3.248322841292775, 3.3767336812685502
1223, 5.3644119768356555, 5.89666380421014
1662, 2.2242459675922106, 2.3711535660747987
1556, 4.342279416829482, 6.458907613421166
47, 3.251480086510686, 3.332584715780446
510, 3.7389250512391072, 3.913835195248414
2184, 3.502643407988981, 3.726234097456271
846, 2.807875530126324, 2.894161038189342
2907, 2.5437037848040522, 2.641975282924536
1096, 2.2187546861257434, 2.3247384681389223
2437, 3.662560622060201, 4.4857358068750655
1842, 5.2275569259142305, 6.624057674560861
1589, 2.2187546861257434, 2.3247384681389223
898, 1.6605000680553386, 2.421547850058894
2803, 3.555034009019634, 4.416816855674233
25, 3.992180332060403, 5.1254056486405855
1837, 2.798023068625075, 3.404690443604925
1067, 5.0875855833735155, 7.525976506874681
1976, 3.7908971867400743, 4.1304811888964155
1201, 3.0885612340950352, 4.175501502624991
16, 2.3413783547325666, 2.462508481297024
842, 3.4458947751867326, 3.845465052649854
2739, 4.116647886434454, 4.193475089207546
1691, 4.281260321848302, 6.026023610461425
1192, 5.333467051221779, 5.73801804811009
1906, 4.713381301636914, 5.14953594337248
1401, 4.1631007261331385, 4.589602021397696
1729, 2.736264619836716, 3.333100120994702
754, 4.848404793417259, 5.60427784917153
2267, 3.373405400474143, 3.5029452843984474
2568, 3.657976459742937, 3.885162973858816
2193, 4.0368634770772625, 4.675153036401084
1820, 2.9386075457202843, 3.249465234240877
2216, 2.175326570421265, 2.3419341614360394
646, 3.6245685511261025, 4.460765138771611
348, 4.146901683345011, 4.521841289151027
2231, 5.188027219990304, 5.740944336258046
11, 4.146223287488325, 4.372093863837967
1834, 2.761585103550229, 2.860188315287318
649, 0.7000000000000001, 0.8113636363636364
2476, 3.6452179577609782, 3.840111705330806
2586, 4.73818545880243, 5.2364529872607095
1433, 4.007000904226407, 4.346147867622602
2678, 3.094658320437471, 4.3115795815605376
1934, 3.9524926232686632, 4.777753185109113
2754, 4.088192604721309, 4.8711575495213495
1128, 2.92749115604827, 3.111688220089399
2270, 3.213618388744572, 3.369904100477556
1557, 3.460342995360923, 3.628686410750979
2738, 3.068245002121501, 3.2704659636569584
478, 3.7509383150829585, 4.4034886940483355
2763, 4.142239190295783, 4.6507896335475865
145, 5.493256048833235, 6.135175724418792
2327, 6.354458653903069, 9.742589629894992
1612, 4.393931476027898, 4.773524279301437
2815, 2.4344446860189732, 2.5561748074278
995, 4.473488994830088, 4.928316864066702
1555, 5.476709713682868, 7.949749923806434
2642, 2.6453134647306324, 4.21745681559942
1264, 3.138909399620532, 4.307123045769733
2917, 2.9321928354205964, 5.195566937147564
1792, 3.2814349279889696, 3.4260805848951614
638, 3.692984836276403, 5.000924677371302
959, 2.866060396560853, 3.1866615886589282
1061, 3.9339059557462397, 4.687551984055188
2751, 3.514569069017438, 3.6139663876832975
1747, 3.246487490020739, 3.377393533942897
2695, 3.6003682197337867, 4.042200522205658
140, 2.281277409539776, 2.4409766614370527
2546, 5.355716191151342, 5.980306459240115
2515, 3.749531687242231, 3.9298603169820105
1549, 2.327737662210487, 2.4858057187247784
2657, 2.461390803143239, 2.553997262785002
1275, 3.1368860396126315, 3.406574248256746
2393, 2.4128624311089792, 2.638260895528419
2129, 3.552827887450306, 3.8382132515462852
967, 2.047575165157637, 3.0146066251396864
1189, 3.587577560165969, 3.7673692297721795
453, 3.840853383200534, 4.229775239157137
493, 5.175364573581783, 6.360317245787608
999, 3.039601815613793, 3.291984130275205
2652, 4.461508779400189, 4.667624519416058
1046, 2.9116192317609078, 4.62657687540981
2675, 1.5542507840291528, 1.6827456439393937
2093, 3.658908305136326, 3.8461133461114954
1598, 3.034266146402378, 5.300100339345148
1965, 4.427385806750449, 5.355553629253401
2681, 3.46151117731407, 3.5393331920745696
1719, 3.323028647154137, 4.716511013297764
1447, 3.050096470775681, 3.1903285513430473
178, 3.804318829917308, 3.8931990705679094
1580, 3.365409603397732, 3.615569377256752
2105, 5.777359957814751, 6.271796133420659
275, 3.1477009543699683, 3.3273597527417875
1237, 3.8741208805483813, 5.206566393808617
808, 2.736872094836809, 2.8928813782917038
1511, 4.439143431161473, 6.457717838939496
1798, 3.2019866667009174, 4.174437897595702
1566, 5.065827724321617, 5.540403745017088
1003, 4.257442745813106, 4.792239514133616
2518, 4.042457829161793, 4.190991570946575
2464, 3.0932789875470936, 3.2031208915632314
2878, 3.2128655531563823, 3.3462829715646127
1360, 4.238698940581755, 4.6658592573205375
1665, 3.186554559472267, 3.3307447476863183
1357, 2.432050393855343, 2.5560390167940708
382, 2.8719016995398796, 3.098993840459205
413, 3.7509383150829585, 4.4034886940483355
1032, 4.95945240169132, 5.25833136574
1625, 4.87984599624575, 5.19565127953404
401, 2.8296325868524135, 3.1545366061214524
1418, 3.7648403584867585, 4.409888321864549
1967, 4.657848478005135, 5.061171717130169
24, 4.41382650401707, 4.657804833643949
2743, 1.5708844979020071, 1.7725112409491597
1588, 2.3218552412470403, 2.430901138146608
2108, 4.169442278106748, 6.2922820388370155
1371, 2.3550615584222285, 2.4929076311856444
652, 4.994126056302896, 5.503698317103683
1225, 3.633201205410678, 3.825980732387369
1171, 2.170889158796121, 2.259030275955467
1244, 4.009204080431624, 4.334234934622577
1962, 3.856459353642501, 4.2781507539652
1958, 4.47600564928071, 5.3299045223402794
2166, 4.471557485174501, 5.8584260306239315
1065, 5.104464020177723, 6.186567275595491
794, 3.650342014774576, 3.8421900844263432
630, 2.47983461112676, 2.5963268306315115
1522, 3.1040414149405264, 3.2640486094995182
2116, 4.03656586870729, 4.205607980869983
857, 5.663915508459148, 7.104295957034152
2220, 3.955166220606434, 4.512114453702376
1068, 3.346983993056968, 3.5873623931282057
2072, 3.5501869786639726, 3.7114477725407955
684, 3.47802261952522, 3.790043664332942
2085, 2.190966180926028, 2.3992767772456385
903, 2.173943557667704, 2.2678351582288694
916, 1.7503544065147871, 1.820791266893473
1162, 5.230586115201679, 6.39984319702935
87, 3.9718321569464163, 4.283806301652457
1687, 3.3748186679479013, 3.502381745870254
238, 2.3166310252679287, 2.437234382256908
85, 5.0151490073808604, 7.212389284420036
845, 3.1786176614328756, 4.182298299647839
1400, 3.08876343929946, 3.2343671862351195
1644, 3.448392109736226, 3.5824585428002926
829, 4.125938826284463, 4.560387604820553
2170, 3.576496377744517, 3.7527365936922905
338, 3.98233490715037, 4.323566878942309
2151, 3.198665078385553, 3.644143167072527
968, 5.730744700672105, 6.508962950564704
404, 1.142105263157895, 1.5352631578947369
2629, 3.853327280132361, 4.0914185176013955
598, 3.056259176854242, 3.353193682103129
1754, 3.198827897395465, 3.3362891021143444
2514, 3.4072766162316244, 3.6363574005161627
1125, 3.7019331867550305, 4.144855267990588
1037, 3.185682744149944, 3.377985208471631
546, 3.162131519588862, 4.319369772506678
1860, 3.9758535240458603, 5.7316860114183665
2471, 5.866066363785806, 6.369431714172172
506, 4.184086975431781, 4.369640918325719
2145, 4.469819014366747, 5.701151038672067
315, 1.5361113746770023, 2.463481481481481
798, 1.591145161125511, 1.634805461499185
2615, 5.8751287404879005, 6.838583281403778
451, 2.9649096064930185, 3.124888298902425
2752, 4.66725648315737, 4.9191407412169665
596, 3.6034101920318653, 3.8255052293596976
2909, 3.262866837734385, 4.050088959585609
2692, 4.2764250296034225, 4.542789159499258
972, 2.5642164023786993, 2.712973346836173
1600, 4.955491675799093, 8.988676932270455
290, 5.027979303274125, 5.48138947001585
430, 2.555949236341408, 2.671088691347111
2818, 4.553773750967006, 5.444897239305411
1383, 5.030225739804089, 6.151902960876745
860, 4.961009063749748, 5.298106195542746
2874, 5.3544676342693736, 6.586775742206857
128, 4.77036650705091, 5.430871671442345
1384, 4.893284152284654, 5.484579012169524
538, 3.528526338001489, 3.82801923132482
235, 2.420449244757271, 2.4499846917898465
281, 3.6054864023513367, 4.453192061656071
1772, 2.8514475076070154, 3.3195256097175254
263, 3.6054022087714865, 3.809947925741829
1822, 3.5370417509955523, 3.6634799703431815
2608, 4.239795522200938, 5.901369719867206
1693, 4.652774843615988, 6.979608521120485
1261, 3.4221228727277744, 3.7304195763225936
1735, 4.054435306633447, 5.223765321836504
328, 3.9153865723468377, 4.058624780140333
904, 3.980701479584219, 4.386579273345803
2235, 4.516470447162136, 5.846551173759329
135, 3.3641552820413616, 4.000273699670939
114, 3.17994457433947, 3.326579789125486
732, 5.902098670966727, 6.631768196244042
2693, 4.562666476691406, 7.3332448325852315
1868, 4.974365284816448, 7.255538760537574
849, 5.764527540362569, 6.175714224223468
2655, 2.281277409539776, 2.4409766614370527
1459, 2.731579331302617, 3.066712393213888
2879, 3.758030115595857, 3.879782193985447
689, 3.4257108558941414, 3.609055679592299
1379, 3.310701280799804, 3.428462358817209
614, 0.7, 0.7394301870378426
1393, 4.474101901215729, 6.672002520247776
1909, 2.4343737152587392, 2.539594523608533
817, 4.641997594565921, 5.741835590066092
2718, 3.137706517802679, 3.2843167795108412
259, 5.508718883883898, 8.45970325831808
2316, 3.7198243782983775, 4.029139311215192
1684, 3.45017239055156, 3.8912668901918823
1040, 2.734793428833348, 3.0996171563156385
2341, 2.1741561631705855, 2.303493001369112
1113, 1.78888528808798, 1.9564640464287713
1752, 2.8719016995398796, 3.098993840459205
2239, 4.587904960904739, 4.811374017583837
1294, 3.0639251806983103, 3.225004828910317
64, 1.4834709635603907, 1.6681061424945653
1124, 4.005804427927, 4.409806893038459
352, 4.262124358118775, 5.545522259410127
2192, 3.1924175643477786, 3.428533464419281
894, 2.75189585412735, 2.8273106092748326
2857, 4.393996605494459, 4.894258215935206
296, 2.626165606489511, 2.778229865291927
149, 3.79442419880304, 3.8493043162551652
1485, 4.182760650614654, 4.451788594496721
1751, 2.75189585412735, 2.8273106092748326
2462, 4.177142974167166, 6.816924754743152
1744, 2.746014651753725, 3.083833311791478
187, 3.287709438953041, 3.4389704249314383
164, 4.72467714808698, 5.112116785427213
2197, 3.129589342642254, 3.2757935583453275
356, 2.174254983613192, 2.3714043231761397
2830, 2.2664649437564495, 2.3709910614035086
57, 3.7932705877065236, 4.0259442606676785
1703, 3.110721492150346, 3.2748824047830656
1876, 3.3724193962177074, 3.7343940029660776
91, 3.633201205410678, 3.825980732387369
629, 4.4046456468014314, 4.857464978113001
218, 3.6951589353407344, 3.7988614216657632
417, 4.389285065560747, 4.643059584077535
1422, 2.265428230490498, 2.4711437630664306
1112, 5.077449287774032, 8.992714797922678
508, 4.937934043121495, 5.558726402044387
347, 3.7461298661229776, 5.118544976302785
2892, 3.1639323647566266, 3.7850498644845763
1850, 5.512214614791061, 7.958354409448635
2039, 5.167444999895528, 5.73123637607191
632, 3.5460723337266318, 3.9358048454733994
2576, 2.2755972300654905, 2.452247940140576
928, 3.4993997084315396, 4.2548165407711105
46, 2.377802160522303, 2.5046938994858388
1602, 5.151271475181452, 5.561594499139979
507, 3.0174842780635287, 3.213138836348508
831, 0.7, 0.8781818181818182
2811, 5.7171195361955505, 7.605749194977126
676, 4.390732636110769, 4.76350308466487
1475, 4.729451312350159, 5.476270734630482
1378, 3.92749032963451, 4.628540684318066
141, 2.4698669261409387, 2.496804213586829
2566, 2.9069901243762444, 3.283441949591203
1858, 4.813548875235352, 5.240004093980695
2734, 3.2279169123073164, 4.301954230592517
1513, 2.9069901243762444, 3.283441949591203
648, 3.0174842780635287, 3.213138836348508
954, 6.257606790342618, 6.882265367558724
2357, 3.2582331063508447, 3.531091866106973
277, 3.9197225963398963, 4.420768586711052
2856, 2.6293229017361868, 2.66939149049776
1582, 3.2063827853521656, 3.3580179743444014
2882, 0.9777729288499024, 1.147331504013301
703, 4.013367145527311, 5.2679120462099025
2583, 2.4343938497616633, 2.544523416353215
240, 3.9477696152799, 4.1819949935017435
1417, 5.644411084251534, 6.3521328439941165
2662, 2.555117531015157, 3.0113909191553287
297, 3.3032692589605084, 3.4802409509224077
435, 3.3080065679576367, 3.4375585765815817
2401, 3.622473857262881, 4.153426071369359
2485, 4.23318364703907, 4.49551182374903
687, 3.063820524074882, 3.2238685269175993
123, 4.631850536334229, 6.417539467995655
2625, 3.2128655531563823, 3.3462829715646127
1272, 3.221478138757169, 3.365995329743632
2021, 4.754168835031928, 6.922860438409237
393, 4.606244128719762, 5.171612036598252
376, 2.274735143090667, 2.3865956842549445
888, 3.951026828069094, 4.454916288134987
790, 4.806209726610233, 5.13801380526744
1397, 4.315577516611992, 5.2209357327559625
2543, 3.9211547262335964, 4.164168690508747
935, 3.7710366785209195, 3.9498771488911855
993, 1.3586363636363634, 1.3586363636363634
2044, 3.877749047423771, 4.43763071295247
556, 4.456283878041361, 4.696178208934016
2948, 4.490977611371734, 6.258775015358129
750, 3.717913910425873, 4.053880572065974
1181, 3.1185569128104658, 3.3565176456696344
793, 3.384491484472557, 3.9702710679508404
1541, 3.3453931921693583, 3.467340446815657
1314, 2.204696651694265, 2.2466472507213275
2026, 3.7195536424613653, 4.622608960570882
1920, 2.8240509607785667, 3.075082117994985
486, 3.9331317114625137, 4.067387056726194
2090, 2.746014651753725, 3.083833311791478
1985, 3.8555205600091447, 4.074419842161193
1100, 3.8503459577747243, 4.453338428709042
2065, 4.819889754070565, 4.970913856523841
1419, 3.9391631805765175, 4.486309538183268
1702, 3.599676801181431, 3.7780140009028407
1025, 4.069652714923082, 4.968042448715793
579, 3.788871204441988, 3.995809561381254
948, 2.7339807933750535, 2.978839382837846
1325, 2.614531100055715, 3.15373831480606
1507, 4.008483359538873, 4.570956333242265
2904, 4.553182299299319, 5.222590672613409
1311, 4.223938123258116, 5.0251230586421345
2772, 3.831900262072826, 4.265223476002908
1243, 3.4223898772123755, 4.14187565047321
1137, 3.472714250195776, 3.622090242275099
780, 5.018321238718926, 6.600031754255435
1342, 3.7397458629265, 3.9961127692825356
221, 2.6365022358416708, 2.7509245256346304
727, 4.790281456022932, 5.0623551350981035
1300, 3.4718318672354544, 3.6983703751313173
333, 2.9122869083811245, 4.686864609661725
2458, 3.601470522913262, 3.8551359062319817
1423, 4.323565013638612, 4.738857559403925
1650, 2.1739630422099863, 2.271497869297013
2597, 3.647314761587182, 3.9222283210619873
1143, 4.257829983761499, 5.596493212234671
2247, 4.817135327223582, 6.102989133339776
558, 2.764793210745875, 2.870502489221687
643, 4.176156959915424, 4.3483043077845265
1427, 3.3911424488518196, 3.6577925801633278
2225, 5.374014316102757, 7.573896862441844
1627, 3.5668749451178856, 3.8111941521478006
1941, 3.263526916941418, 3.5317558108467018
1391, 3.4374192442758584, 3.632625309098675
783, 3.5574276398971985, 3.7514520844758734
1147, 4.430841937043118, 5.089261453476109
1218, 3.636433313576605, 3.9277165871004476
137, 6.250963964595876, 7.323602123020176
2854, 2.666835700212826, 2.727042597963329
2919, 1.7864497911632036, 1.8514380492018256
2472, 4.559640127408231, 4.953624250425381
1014, 2.954677152477204, 3.3576911468787274
1240, 3.5901928135630254, 3.895474359559259
334, 3.59721335327341, 3.714095687063361
2610, 2.6233099168306238, 2.7772211023951505
2394, 3.460342995360923, 3.628686410750979
2083, 3.560811004856606, 4.175306258415939
559, 3.258966941473842, 3.395472782199428
543, 4.21955341032686, 6.9478378295919665
781, 0.7, 0.7795131845841785
1366, 3.757577535872449, 5.848897589740093
2697, 2.9129146040236806, 4.7262983142970105
655, 4.688644123844554, 5.085536946329739
2444, 4.72467714808698, 5.112116785427213
452, 4.923677141053369, 5.160336062364028
9, 3.145987735965989, 3.638541657156291
1286, 4.413827660607462, 4.728622990556865
2744, 4.059549829257524, 4.874553521202494
1367, 4.072405901110411, 4.401319112848547
854, 4.535152780620138, 4.976810858196538
600, 3.724854177413116, 4.073243744030008
2362, 2.9649096064930185, 3.124888298902425
