Fid, TFA_D, SFA_D, PMOO_D, TMA_D
2541, null, null,null,86.10469893164401
127, null, null,null,13.510385685742827
1571, null, null,null,90.28335231587168
2115, null, null,null,105.75984550851854
1738, null, null,null,107.32453980837371
635, null, null,null,63.15324404915489
2914, null, null,null,57.31912423953733
2314, null, null,null,108.14562601998837
321, null, null,null,104.20766991555782
1361, null, null,null,98.86846576896447
1861, null, null,null,98.93829889279377
2366, null, null,null,42.91202383199287
2491, null, null,null,90.80624735464967
377, null, null,null,77.17492368729303
1759, null, null,null,184.91390816231333
534, null, null,null,48.71251612664252
1204, null, null,null,74.88033828316934
2713, null, null,null,81.32563569183941
744, null, null,null,87.76682727456418
501, null, null,null,77.24354268773764
460, null, null,null,174.0649327329751
1142, null, null,null,148.36642002888954
1227, null, null,null,70.49606231398653
1496, null, null,null,91.11783944357771
1480, null, null,null,78.08557538671806
2425, null, null,null,82.97455104348148
2415, null, null,null,182.28065586502825
1157, null, null,null,54.91085740776613
1189, null, null,null,73.41062912225914
262, null, null,null,67.65468798564406
1193, null, null,null,81.12231639800731
1267, null, null,null,35.97733074520187
1592, null, null,null,46.98504462850134
471, null, null,null,79.29558350500929
441, null, null,null,86.17969781656952
2446, null, null,null,73.35025275703526
1678, null, null,null,47.1525329596643
2344, null, null,null,80.59865411008572
2477, null, null,null,81.56168825521803
3, null, null,null,74.5509899353203
2808, null, null,null,79.98751471566685
1115, null, null,null,119.46479010731736
2768, null, null,null,59.21333147778716
233, null, null,null,45.97476186484754
1393, null, null,null,102.47735950102789
2691, null, null,null,92.36905190057429
898, null, null,null,26.598513781652287
1430, null, null,null,99.71585850089761
2677, null, null,null,85.0901497012948
631, null, null,null,53.11830359483499
2520, null, null,null,94.65189186477879
578, null, null,null,101.94849116524227
2209, null, null,null,120.47151986084157
1629, null, null,null,48.87447506428224
576, null, null,null,73.8202143247382
1976, null, null,null,81.27348564501536
2670, null, null,null,75.3496777217899
474, null, null,null,112.73348293065769
2556, null, null,null,48.53291413995789
1994, null, null,null,67.71926748486223
1240, null, null,null,75.12190470391192
1277, null, null,null,98.52559571607573
2532, null, null,null,81.07612364212355
222, null, null,null,74.30682842832762
1075, null, null,null,72.53787266181088
117, null, null,null,111.77194410632849
1899, null, null,null,58.161555776612786
106, null, null,null,90.49133058018927
859, null, null,null,72.6444681535589
2913, null, null,null,100.3777196597606
1538, null, null,null,73.57235176762026
2526, null, null,null,104.17165388278929
2516, null, null,null,70.49606231398653
2262, null, null,null,80.13277480619736
2633, null, null,null,73.09614939237952
2688, null, null,null,49.655904458657055
2600, null, null,null,37.82158821126304
2471, null, null,null,129.48237698076045
2550, null, null,null,65.409869964639
2617, null, null,null,105.96787173205317
1037, null, null,null,54.63527942240609
1243, null, null,null,77.25242646553676
2473, null, null,null,90.80624735464967
1885, null, null,null,102.43487692620802
2542, null, null,null,29.41408548285944
1, null, null,null,82.21449379549094
583, null, null,null,94.0671116196292
1915, null, null,null,81.67139595920565
345, null, null,null,87.46238287498254
1563, null, null,null,82.684486467668
1770, null, null,null,69.58756350472926
1436, null, null,null,110.52338900882987
381, null, null,null,77.3552780028836
1027, null, null,null,18.049521301756464
1213, null, null,null,120.27503794021646
2590, null, null,null,122.42330897057037
1431, null, null,null,53.51552380601006
2644, null, null,null,51.69741071942861
31, null, null,null,111.873272392801
1836, null, null,null,134.78959039282734
1383, null, null,null,102.13005536198384
2160, null, null,null,82.15904757718842
1003, null, null,null,88.99348345576546
2047, null, null,null,44.88076830263463
252, null, null,null,96.86700775331049
1118, null, null,null,6.6573226544622415
2000, null, null,null,100.12931499553429
1462, null, null,null,59.59429728246046
0, null, null,null,35.35929411019905
517, null, null,null,70.70128139641044
1025, null, null,null,64.1157904365771
1005, null, null,null,84.45144623106538
2192, null, null,null,61.8787140849478
714, null, null,null,71.92285975773436
2613, null, null,null,104.1044440198995
739, null, null,null,118.23090971799293
2062, null, null,null,95.9515270064252
2463, null, null,null,69.57365249344416
2414, null, null,null,89.16756656104879
126, null, null,null,92.00039923489875
1305, null, null,null,68.07526468916949
2089, null, null,null,72.81359822512894
1989, null, null,null,65.76477217767994
2009, null, null,null,70.603157700207
1215, null, null,null,61.01231222096422
825, null, null,null,125.06702496550687
2134, null, null,null,132.31537580336914
2771, null, null,null,21.98810570619846
932, null, null,null,4.9
1756, null, null,null,64.97078280586342
468, null, null,null,8.301915099683864
32, null, null,null,47.08299540088813
380, null, null,null,41.04489522605912
1851, null, null,null,56.31302087461137
2475, null, null,null,104.90026193524163
557, null, null,null,63.901335491958314
1683, null, null,null,111.58394872908602
900, null, null,null,115.49618970660185
870, null, null,null,92.27910065349805
2796, null, null,null,60.794970461872026
2694, null, null,null,72.64314624777177
740, null, null,null,56.07731855071717
1598, null, null,null,76.54755149391973
1140, null, null,null,97.27226544676273
2493, null, null,null,85.3262868643643
789, null, null,null,74.27337984061076
518, null, null,null,91.07702682070426
2274, null, null,null,42.40020303352634
2544, null, null,null,53.17144133235867
2736, null, null,null,9.27293263964951
1288, null, null,null,94.88494202740206
1345, null, null,null,3.178321678321678
367, null, null,null,48.53291413995789
1996, null, null,null,51.883694193171074
539, null, null,null,38.5587474791763
112, null, null,null,68.56535066433902
695, null, null,null,57.78864220270555
1694, null, null,null,65.70097504102951
2524, null, null,null,72.15615514089927
130, null, null,null,43.9961450428282
2058, null, null,null,62.46153286001716
304, null, null,null,63.413752177280315
1889, null, null,null,123.04371269113801
2059, null, null,null,92.82264709367098
2377, null, null,null,109.59470423780516
1034, null, null,null,91.48460336962427
1728, null, null,null,81.56020938523501
2432, null, null,null,44.88851613543521
1422, null, null,null,45.10236691296652
1491, null, null,null,102.7248601539552
96, null, null,null,84.78893265181947
153, null, null,null,65.19279332311169
2219, null, null,null,42.69328324738186
2140, null, null,null,77.11887843546057
2927, null, null,null,88.98477474524924
1919, null, null,null,92.43476448250199
2357, null, null,null,59.68339723446135
719, null, null,null,81.52576831323488
2591, null, null,null,100.15956576415242
1275, null, null,null,50.681937190134676
359, null, null,null,67.79538868524284
1905, null, null,null,104.51854956990631
172, null, null,null,89.82141650505281
1089, null, null,null,101.51459194735199
1972, null, null,null,69.25683034368411
370, null, null,null,122.3540898599605
2788, null, null,null,122.80616020738552
1281, null, null,null,80.07151599045334
1335, null, null,null,104.62570187566877
865, null, null,null,81.99637798399402
2322, null, null,null,73.3875025893386
2388, null, null,null,158.06725623787506
171, null, null,null,73.93404436187579
617, null, null,null,68.45716356872482
401, null, null,null,47.503346758766114
1928, null, null,null,99.37387802216443
2606, null, null,null,68.04269765928558
2904, null, null,null,111.12067890859166
1781, null, null,null,53.74438593239545
2654, null, null,null,49.053527495644985
2177, null, null,null,181.036940271198
1990, null, null,null,71.74161323517895
2146, null, null,null,125.94762399838254
951, null, null,null,55.57511110172055
1072, null, null,null,66.11553289235056
1256, null, null,null,48.71142267064934
447, null, null,null,26.598513781652287
436, null, null,null,107.96345811568673
2574, null, null,null,89.97362437713798
4, null, null,null,54.66081548919126
1341, null, null,null,71.8986570505963
1287, null, null,null,111.71709654078259
946, null, null,null,95.72550417025151
1133, null, null,null,70.36289332187873
1090, null, null,null,131.57887610246365
683, null, null,null,69.07596837594483
1576, null, null,null,88.22026190925314
420, null, null,null,79.86211204320462
2204, null, null,null,128.18784471456863
1363, null, null,null,89.13400501911678
1290, null, null,null,26.663811879609998
1380, null, null,null,120.25052516054606
2549, null, null,null,120.75478004078705
2740, null, null,null,132.55298456653122
926, null, null,null,101.49586782387095
2073, null, null,null,54.394074054373476
2856, null, null,null,55.92988835889062
2456, null, null,null,91.82257423022553
2737, null, null,null,42.17982212207833
1575, null, null,null,54.336302981739514
483, null, null,null,94.1112703654506
1934, null, null,null,83.0820601944125
844, null, null,null,67.03192533141925
1042, null, null,null,59.33232829984666
1328, null, null,null,34.969788100620534
258, null, null,null,50.34565670559882
1262, null, null,null,143.36016073454257
1232, null, null,null,79.15553905569713
1461, null, null,null,18.174300342006497
1050, null, null,null,7.312500000000003
763, null, null,null,42.40020303352634
2530, null, null,null,90.74401390090364
2828, null, null,null,65.08406318802909
1768, null, null,null,72.2278566414015
120, null, null,null,75.714716034449
960, null, null,null,75.6125576677901
1817, null, null,null,105.65311529970263
2651, null, null,null,59.665935294937874
330, null, null,null,112.4610593937862
100, null, null,null,71.85150018245628
1937, null, null,null,42.6406240018731
2403, null, null,null,49.88066542332125
2025, null, null,null,90.75863596746986
254, null, null,null,90.77420148200964
2825, null, null,null,130.2829440678333
1856, null, null,null,66.74067805979176
785, null, null,null,92.57854743627496
2547, null, null,null,100.01532757747695
1358, null, null,null,53.99971632721761
2434, null, null,null,95.08190591818077
1886, null, null,null,84.86769741462312
2329, null, null,null,113.8982001302362
2546, null, null,null,100.68126651397489
600, null, null,null,73.624995791139
759, null, null,null,70.00994991252016
128, null, null,null,105.99185186760037
2267, null, null,null,69.79434286932853
416, null, null,null,75.15705529164816
723, null, null,null,86.26733141754347
834, null, null,null,90.41518284886368
537, null, null,null,12.281484794275492
717, null, null,null,78.46866022689011
755, null, null,null,86.47683731665141
2636, null, null,null,124.64598189567262
2778, null, null,null,76.45217293308605
1438, null, null,null,119.0071513123124
1494, null, null,null,61.09808253508545
16, null, null,null,50.14980736112715
1829, null, null,null,59.10612878598819
1437, null, null,null,73.31542173511932
134, null, null,null,72.26307922380232
425, null, null,null,11.379611853296064
431, null, null,null,74.57620293035292
2438, null, null,null,136.90835006685793
1708, null, null,null,105.16694285232705
1505, null, null,null,71.13153538124605
867, null, null,null,74.95193070852545
2522, null, null,null,30.090084377234625
1016, null, null,null,64.75220528751498
871, null, null,null,79.63475768861211
1183, null, null,null,140.95989646752403
956, null, null,null,51.26423704047778
1992, null, null,null,112.99717686547416
1904, null, null,null,11.684565434565432
1179, null, null,null,126.14156111488032
1630, null, null,null,66.06727998743214
736, null, null,null,72.92098015495237
1913, null, null,null,77.37720175531656
492, null, null,null,74.05340645344754
509, null, null,null,99.91875977135716
998, null, null,null,69.4673631289947
237, null, null,null,52.97335691440922
2325, null, null,null,125.00993428949863
2259, null, null,null,78.47159447100107
348, null, null,null,70.24245742972153
2199, null, null,null,52.91295256469141
2555, null, null,null,56.19533915257408
581, null, null,null,107.02520778452039
1920, null, null,null,51.97380337598176
158, null, null,null,54.262204135238626
363, null, null,null,115.35990907977869
138, null, null,null,92.3926272294388
2193, null, null,null,92.64639434712198
514, null, null,null,80.64363665069502
1472, null, null,null,86.64590516356337
2930, null, null,null,63.844688095106065
2090, null, null,null,46.98504462850134
343, null, null,null,13.469311719646962
1974, null, null,null,59.59429728246046
2071, null, null,null,81.12231639800731
1151, null, null,null,10.406037924867075
2558, null, null,null,81.26105657014588
866, null, null,null,52.97335691440922
2692, null, null,null,100.45182310061732
2539, null, null,null,66.12424301541739
2502, null, null,null,163.80415306003178
690, null, null,null,48.21578722985064
1238, null, null,null,56.31302087461137
2137, null, null,null,58.19218070960714
46, null, null,null,45.57623112840623
2419, null, null,null,70.48039741979925
908, null, null,null,94.24180521831303
720, null, null,null,58.79317578727016
19, null, null,null,91.77573356785058
2773, null, null,null,47.620631745495785
2270, null, null,null,58.98764888004745
480, null, null,null,6.107142857142856
762, null, null,null,98.98211605656898
1534, null, null,null,120.425094479982
664, null, null,null,80.62263452516412
2717, null, null,null,79.48338808740185
1279, null, null,null,52.44674655196251
809, null, null,null,92.18768252554703
2119, null, null,null,43.9961450428282
1546, null, null,null,74.92152436588536
79, null, null,null,87.335371792724
2470, null, null,null,74.24900819036391
1533, null, null,null,78.32959766561753
1848, null, null,null,75.08971565393884
9, null, null,null,83.76644247028901
2924, null, null,null,123.16780575528668
2064, null, null,null,104.41076138116998
1862, null, null,null,119.96394555394826
2468, null, null,null,59.59429728246046
1827, null, null,null,65.98802758678733
1404, null, null,null,111.1331045939938
2254, null, null,null,51.55708222084878
1241, null, null,null,69.46709163971465
332, null, null,null,78.64901062882537
1499, null, null,null,46.736713256719234
2953, null, null,null,111.81476345844052
884, null, null,null,62.65103759234665
2238, null, null,null,48.282078718435244
598, null, null,null,60.75408559079197
472, null, null,null,106.09257599082987
1823, null, null,null,116.42689096427624
1564, null, null,null,50.98310756167536
2754, null, null,null,64.38738571523257
1285, null, null,null,94.88494202740206
174, null, null,null,108.41725334046251
1322, null, null,null,57.12768392888796
2420, null, null,null,73.03769375548502
1378, null, null,null,58.97941734798989
1187, null, null,null,68.77572921022706
728, null, null,null,68.49343012877095
67, null, null,null,50.95365536645709
2678, null, null,null,54.04931961800623
188, null, null,null,92.04054761920402
290, null, null,null,119.6938838375468
1973, null, null,null,118.18471924284256
310, null, null,null,88.41883124253164
2341, null, null,null,41.04489522605912
2673, null, null,null,49.49057876926105
2903, null, null,null,55.4019366911684
2862, null, null,null,63.47431831932139
890, null, null,null,62.53908471001956
1902, null, null,null,117.2148175756426
1783, null, null,null,42.093294717961314
2735, null, null,null,46.50859580813647
808, null, null,null,63.66274642927993
2483, null, null,null,48.986414105142224
541, null, null,null,58.05794176108005
529, null, null,null,5.625000000000002
1955, null, null,null,63.844688095106065
934, null, null,null,161.55588243089744
277, null, null,null,70.5364717195828
1085, null, null,null,81.11253631735828
1109, null, null,null,58.02020127138949
194, null, null,null,116.8900221892927
1386, null, null,null,87.15644125774571
1603, null, null,null,6.1363636363636385
1555, null, null,null,128.45380524115316
2806, null, null,null,128.13735239184953
2916, null, null,null,37.65044730876596
843, null, null,null,46.04214828816263
2158, null, null,null,90.26504338236047
1787, null, null,null,62.36558252613751
880, null, null,null,123.23667247279492
612, null, null,null,72.28004235190944
1767, null, null,null,68.88931458130845
1055, null, null,null,28.18309996322189
1912, null, null,null,83.61774761534397
2933, null, null,null,80.06087588497931
1832, null, null,null,52.97335691440922
610, null, null,null,72.3602788567649
1343, null, null,null,59.14338981578378
2225, null, null,null,121.36764766173762
800, null, null,null,64.12910664520025
1714, null, null,null,95.60351267186327
2023, null, null,null,52.63586445226478
1206, null, null,null,60.55059361631665
2589, null, null,null,49.150360916881425
1648, null, null,null,48.976870468094965
2664, null, null,null,76.80741219262704
753, null, null,null,57.78864220270555
1877, null, null,null,85.77239718823435
2148, null, null,null,81.6294055078188
1046, null, null,null,71.81303097831587
1805, null, null,null,74.86304086058222
623, null, null,null,74.97931492901299
53, null, null,null,111.2855580991355
1417, null, null,null,116.27552855046542
39, null, null,null,112.90614807022997
2086, null, null,null,50.466844974454474
1278, null, null,null,85.28723680149703
2454, null, null,null,82.8242612957182
58, null, null,null,79.2181169431408
948, null, null,null,37.43820923259157
1347, null, null,null,42.91202383199287
2919, null, null,null,52.29457572661428
71, null, null,null,102.70491430689623
1053, null, null,null,74.27337984061076
1147, null, null,null,102.76227833393098
1762, null, null,null,59.00600276280756
2536, null, null,null,82.17862251924187
2399, null, null,null,24.511600558529285
2268, null, null,null,54.394074054373476
309, null, null,null,103.77724342237543
1979, null, null,null,136.03589883600202
1442, null, null,null,73.69064732819932
398, null, null,null,36.15777232990161
1180, null, null,null,82.29891922510042
2854, null, null,null,55.83741952412146
15, null, null,null,52.607639948587874
2797, null, null,null,74.11129944770182
2183, null, null,null,66.7699029935089
2803, null, null,null,106.03308448285169
1959, null, null,null,52.69060594133994
2218, null, null,null,89.34513019464588
2382, null, null,null,65.47898421099552
267, null, null,null,90.33870486403822
2674, null, null,null,107.17397290158685
250, null, null,null,104.14137982862526
1811, null, null,null,85.537269716898
1412, null, null,null,42.20209692541146
686, null, null,null,5.477678571428571
1834, null, null,null,65.24524209228538
1452, null, null,null,55.0182694982541
2748, null, null,null,48.04906977576593
453, null, null,null,74.51674364700581
2451, null, null,null,132.8142134701438
554, null, null,null,80.14036395332217
2572, null, null,null,80.87062393379833
1988, null, null,null,52.330274798253626
1689, null, null,null,84.47167470813295
2342, null, null,null,83.03732802425652
1613, null, null,null,158.273222266968
814, null, null,null,75.3496777217899
1445, null, null,null,50.26335090741257
1918, null, null,null,23.245304158891717
1397, null, null,null,117.07877416135368
2719, null, null,null,66.79351195428927
1415, null, null,null,45.691577097942826
654, null, null,null,10.1854987118145
1636, null, null,null,148.64839662481495
1259, null, null,null,103.72277498332836
1389, null, null,null,49.39156637137008
2610, null, null,null,62.609721012540106
458, null, null,null,47.620631745495785
2107, null, null,null,41.04489522605912
827, null, null,null,48.99817659044602
324, null, null,null,70.471051871431
528, null, null,null,38.59762937110613
1284, null, null,null,61.7160855257388
2166, null, null,null,103.03220986063289
199, null, null,null,104.2232995239292
1504, null, null,null,80.77494253534303
2621, null, null,null,82.94769152254719
1585, null, null,null,164.32567129139167
1310, null, null,null,79.20973058292799
1195, null, null,null,70.48229941804628
1410, null, null,null,103.2616463873341
2427, null, null,null,121.15215510427699
52, null, null,null,82.14600727990927
1754, null, null,null,57.902144719350616
2164, null, null,null,65.47898421099552
143, null, null,null,41.45433728294314
129, null, null,null,47.178417846475895
2057, null, null,null,88.55678999969885
2714, null, null,null,61.586554119764415
886, null, null,null,93.2164575880128
994, null, null,null,79.7285458644912
2593, null, null,null,74.69066817084504
955, null, null,null,53.30658289642355
6, null, null,null,71.06275312321667
2278, null, null,null,53.37680819617931
102, null, null,null,52.68128864764108
512, null, null,null,93.01252041321561
830, null, null,null,74.16752224364407
484, null, null,null,75.53396487195731
2039, null, null,null,102.63867326318508
2027, null, null,null,58.49374649627778
2036, null, null,null,72.56537562852763
832, null, null,null,50.509546890733496
2582, null, null,null,125.94762399838254
2801, null, null,null,120.00571276897423
1707, null, null,null,72.22823982803875
1384, null, null,null,89.16756656104879
208, null, null,null,25.261987725941157
18, null, null,null,50.97601898634274
1744, null, null,null,46.98504462850134
1308, null, null,null,93.6820711917568
2538, null, null,null,52.63921010674858
2687, null, null,null,51.08668601445496
1172, null, null,null,58.05694340534711
2033, null, null,null,45.48041384190416
2865, null, null,null,11.127835904696804
2458, null, null,null,74.29079379151344
916, null, null,null,50.13314601570466
921, null, null,null,64.63970134063227
2649, null, null,null,104.09558520264044
1736, null, null,null,74.8933964018312
1465, null, null,null,148.94724930587603
1011, null, null,null,55.250804179122035
2015, null, null,null,82.8806669743903
1807, null, null,null,80.73433720624485
34, null, null,null,85.95705843846709
36, null, null,null,64.65835140509158
773, null, null,null,90.79356070716601
1408, null, null,null,117.14274484170491
1226, null, null,null,102.16291709269022
2104, null, null,null,72.56537562852763
62, null, null,null,79.29071342509624
980, null, null,null,45.11359293600765
2172, null, null,null,54.82019016147118
841, null, null,null,44.58796736369167
862, null, null,null,147.4505145520003
1316, null, null,null,40.59879890434645
2720, null, null,null,102.55190856276676
2570, null, null,null,126.05838800081871
177, null, null,null,88.43874876601545
206, null, null,null,54.12663138004226
394, null, null,null,74.46406739667961
300, null, null,null,105.48713261445478
977, null, null,null,81.47318873036265
1207, null, null,null,72.8330065075554
2337, null, null,null,55.524059487752716
1693, null, null,null,105.65311529970263
1236, null, null,null,71.42383647066971
1525, null, null,null,77.75833681003174
2216, null, null,null,40.02810815079713
97, null, null,null,79.15553905569713
840, null, null,null,62.68647661447455
2288, null, null,null,102.15817827491001
1116, null, null,null,86.46084280094321
633, null, null,null,73.30460989872388
2050, null, null,null,57.97432935162053
1188, null, null,null,82.06640045658054
1394, null, null,null,104.52591719683785
855, null, null,null,63.04388040681416
2330, null, null,null,115.9498452902645
2426, null, null,null,43.87206951337713
511, null, null,null,69.8012292622064
766, null, null,null,81.56513150110692
1967, null, null,null,96.92572359403766
625, null, null,null,56.85122056760771
26, null, null,null,76.4380828087151
1831, null, null,null,63.413752177280315
1222, null, null,null,59.96519909764519
1684, null, null,null,65.47733536002046
1357, null, null,null,54.81334765952945
2909, null, null,null,74.19351251989183
2551, null, null,null,58.49374649627778
181, null, null,null,97.5414008185795
2647, null, null,null,108.71094642934774
109, null, null,null,57.315344165751775
2945, null, null,null,91.53399046648663
1985, null, null,null,82.36835598659579
1416, null, null,null,80.62263452516412
2597, null, null,null,73.03769375548502
824, null, null,null,91.98341505920976
2361, null, null,null,43.418133533980765
2715, null, null,null,42.5273755608899
2358, null, null,null,101.85554518782988
1804, null, null,null,59.96690229379257
413, null, null,null,77.17492368729303
2900, null, null,null,82.1792823101003
30, null, null,null,56.95382283025451
450, null, null,null,103.37653702487155
2684, null, null,null,50.40574567108902
2339, null, null,null,99.28357535502438
1777, null, null,null,120.79680030172662
2191, null, null,null,55.98848743976489
1890, null, null,null,73.4392622722552
1791, null, null,null,70.7278566414015
1354, null, null,null,69.97388018107428
256, null, null,null,109.49991937823889
180, null, null,null,101.49586782387095
2011, null, null,null,81.7625156521312
691, null, null,null,96.22933343096182
653, null, null,null,42.91202383199287
368, null, null,null,72.0151185771484
1993, null, null,null,61.418157244977365
1516, null, null,null,60.14499536484441
964, null, null,null,128.6285883098535
1809, null, null,null,107.84950779430356
1056, null, null,null,66.10577907000516
118, null, null,null,70.62069416195145
2105, null, null,null,125.27492653339037
1670, null, null,null,42.5273755608899
2418, null, null,null,92.18768252554703
2094, null, null,null,78.58576589454661
1049, null, null,null,124.07595189751503
1010, null, null,null,61.708018231871016
1517, null, null,null,64.81993725434477
2585, null, null,null,129.1050272278135
202, null, null,null,23.894770054362972
2507, null, null,null,89.54663572342882
603, null, null,null,112.19268977595121
498, null, null,null,41.45035004173824
1926, null, null,null,12.442006269592477
2588, null, null,null,53.569121097347974
1495, null, null,null,99.46441810620793
637, null, null,null,103.61590245098603
369, null, null,null,82.47514364840083
2886, null, null,null,77.45668070167743
2208, null, null,null,29.995180003706974
2476, null, null,null,81.8916596556909
2006, null, null,null,107.14696977704423
2746, null, null,null,115.36453177698309
1569, null, null,null,74.54818238135162
877, null, null,null,59.23322467534246
1586, null, null,null,91.9949323617327
2175, null, null,null,131.585439240561
2372, null, null,null,84.82523230487058
87, null, null,null,84.36206158312858
312, null, null,null,82.29542172043472
1606, null, null,null,145.98497769425387
743, null, null,null,41.225655505386314
1186, null, null,null,14.89347459818136
1500, null, null,null,6.593023255813952
1540, null, null,null,148.93295537811213
1311, null, null,null,98.72432357095856
1949, null, null,null,100.68126651397489
2356, null, null,null,96.01547157010104
1045, null, null,null,50.14986578744272
1120, null, null,null,85.97991198113375
2951, null, null,null,56.811143044922076
212, null, null,null,90.58436610206464
704, null, null,null,68.5986117028166
149, null, null,null,81.82123336518713
2163, null, null,null,115.66240292253218
116, null, null,null,100.68126651397489
2760, null, null,null,51.08398260075346
1884, null, null,null,60.794970461872026
2125, null, null,null,74.55095549791398
1649, null, null,null,72.81359822512894
607, null, null,null,43.08027615771832
1718, null, null,null,57.2829668588877
1700, null, null,null,54.999669702200826
2642, null, null,null,23.624371751093033
1647, null, null,null,61.8787140849478
1957, null, null,null,67.01867643557958
1370, null, null,null,30.103409303382453
2620, null, null,null,84.22387402596031
1909, null, null,null,51.548121000629365
1936, null, null,null,83.38492617139494
119, null, null,null,52.01767309540264
260, null, null,null,63.844688095106065
1581, null, null,null,64.53606495329264
108, null, null,null,103.72840254170617
27, null, null,null,42.946148723831335
2335, null, null,null,134.82387558556022
2807, null, null,null,79.3077956082851
2098, null, null,null,83.6388919964355
279, null, null,null,126.73662721480422
56, null, null,null,63.156377118541016
722, null, null,null,71.51672978063348
2171, null, null,null,41.97212365022308
1483, null, null,null,88.43874876601545
1482, null, null,null,80.78576925659523
1387, null, null,null,54.570807797607685
1721, null, null,null,67.23864954701578
88, null, null,null,56.669208376746866
43, null, null,null,119.46479010731736
1092, null, null,null,82.54826822808968
2482, null, null,null,44.69214828816263
1653, null, null,null,72.85005838833423
1688, null, null,null,91.66814966451211
1797, null, null,null,66.8354199615752
2194, null, null,null,82.78541782286469
49, null, null,null,116.74480527777122
1922, null, null,null,94.1112703654506
725, null, null,null,42.5273755608899
333, null, null,null,70.00773540698258
2866, null, null,null,96.58634607203368
2293, null, null,null,140.08427174201026
1057, null, null,null,84.14080059798428
2891, null, null,null,128.83634468975018
2410, null, null,null,55.4019366911684
586, null, null,null,102.99994916467108
1633, null, null,null,114.08130231185557
2402, null, null,null,77.4867438916748
1381, null, null,null,69.8012292622064
816, null, null,null,71.46637226048323
1449, null, null,null,104.91274413937604
11, null, null,null,73.06370103966913
1304, null, null,null,98.24003025225284
