Fid, TFA_D, SFA_D, TMA_D, PMOO_D
223, 175.29284302546404, 91.56448424081583, 56.89117699074141, 57.128019096004564
285, 517.4364399105685, 291.9025139971801, 138.29874721882496, 145.51583429987437
186, 292.20844500211444, 208.2096515660811, 193.8201423542116, 242.86327741559566
469, 82.75466373941794, 54.108818598850185, 48.65113543188993, 48.65113543188993
222, 88.61683620872192, 69.04864851978621, 68.65829472781448, 167.10938723824415
24, 681.2201207833507, 348.5068314939748, 227.59743999923884, 275.8707794899982
52, 120.09320976511036, 100.23249326640541, 98.2966993520147, 268.297563064433
231, 66.74766255726543, 52.444592009279994, 51.392486225893066, 55.89444476216559
300, 135.2844231463348, 80.87621411754603, 54.63087294517231, 54.63087294517231
133, 175.29284302546404, 94.08231187964691, 55.92626471003965, 55.92626471003965
61, 280.8657194926696, 204.15403477732758, 197.7045244946458, 578.6951417742371
242, 184.76845687986247, 131.34897131105353, 127.78570636538996, 342.3918473781966
444, 240.87451081403032, 198.6750358617754, 191.63426738673246, 543.0557558392733
184, 270.76367867634303, 198.9935664606734, 192.54405617799168, 534.6520305249992
385, 231.87451081403032, 194.60896443320397, 187.56819595816103, 193.06455565688339
291, 264.4690149225844, 188.20035911087854, 184.66060966367317, 267.91535881771915
279, 267.85818999876176, 124.63845068247463, 114.14707969639801, 120.007637908552
56, 161.97032994088977, 106.5879091666581, 96.26905793091073, 114.34077927229191
384, 556.2087032187824, 230.04617682497172, 153.3182633116907, 161.4318691299024
28, 231.87451081403032, 194.60896443320397, 187.56819595816103, 193.06455565688339
439, 160.2315106206751, 107.21822313156751, 95.9027588742902, 144.0357283875901
256, 69.8189929015195, 50.61974118335998, 50.21164403720772, 206.71229648698915
37, 36.69230769230771, 7.0415466886055125, 6.545454545454546, 6.545454545454546
257, 41.44737797884542, 14.53702688925704, 14.53702688925704, 25.446648400662674
466, 963.1861864484553, 597.6660996947616, 429.11496779202656, 617.9808159666409
31, 51.2964122563582, 43.63585458097014, 43.227757434817875, 75.30851630583099
379, 160.2315106206751, 107.21822313156751, 95.9027588742902, 144.0357283875901
