Fid, TFA_D, SFA_D, PMOO_D, TMA_D
2219, null, null,null,17.79969175033814
2140, null, null,null,23.87555760983075
2927, null, null,null,31.344771549929344
1919, null, null,null,29.070477706931275
2357, null, null,null,17.304847235154053
719, null, null,null,24.745816481251975
2591, null, null,null,31.22512754988945
1275, null, null,null,15.347603429973963
359, null, null,null,21.640469915427353
1905, null, null,null,30.35066622730926
172, null, null,null,28.21076088388226
1089, null, null,null,31.091682596775758
1972, null, null,null,20.047225595385292
370, null, null,null,41.02573426984619
2788, null, null,null,39.11315276942314
1281, null, null,null,22.319918637555684
1335, null, null,null,34.678610847990605
865, null, null,null,28.888122497319355
2322, null, null,null,23.35207836579162
2388, null, null,null,49.747075650657216
171, null, null,null,21.45534701061701
617, null, null,null,19.96764332216098
401, null, null,null,13.830220760586597
1928, null, null,null,30.217096766200207
2606, null, null,null,26.542630162102732
2904, null, null,null,34.22017382195515
1781, null, null,null,21.25597886569912
2654, null, null,null,13.918208631042594
2177, null, null,null,65.4133304468009
1990, null, null,null,20.92303890203543
2146, null, null,null,37.34916462932321
951, null, null,null,18.007895554491526
1072, null, null,null,21.73177208967069
1256, null, null,null,18.94333103858585
447, null, null,null,10.95232920420976
436, null, null,null,32.6736015421689
2574, null, null,null,26.369875303924385
4, null, null,null,17.560257797107937
1341, null, null,null,23.774939904306855
1287, null, null,null,32.36977460652211
946, null, null,null,29.25715610144573
1133, null, null,null,20.432252139232066
1090, null, null,null,49.141983257067125
683, null, null,null,21.400984728756143
1576, null, null,null,24.54106011923881
420, null, null,null,24.104421883602278
2204, null, null,null,43.03722453716305
1363, null, null,null,26.651860031162165
1290, null, null,null,13.11239173839283
1380, null, null,null,37.276458494394895
2549, null, null,null,45.940408145450014
2740, null, null,null,45.396024610435525
926, null, null,null,32.68075921572504
2073, null, null,null,16.094776445320818
2856, null, null,null,16.117784354990604
2456, null, null,null,28.947797853252908
2737, null, null,null,15.281019282836985
1575, null, null,null,16.13109162492523
483, null, null,null,28.453356492495427
1934, null, null,null,26.821117228810724
844, null, null,null,19.984705400112716
1042, null, null,null,17.091697298109434
1328, null, null,null,12.780549526741225
258, null, null,null,14.235152941081205
1262, null, null,null,46.303452420964206
1232, null, null,null,22.434769593900956
1461, null, null,null,7.125705924321253
1050, null, null,null,2.2016129032258056
763, null, null,null,11.649348687379495
2530, null, null,null,26.253408672304136
2828, null, null,null,18.48575628619417
1768, null, null,null,21.376862245754964
120, null, null,null,22.812326865554514
960, null, null,null,24.63948176937647
1817, null, null,null,36.99236648496036
2651, null, null,null,17.169240067940787
330, null, null,null,40.14975233637221
100, null, null,null,23.6086329248327
1937, null, null,null,11.674599466896295
2403, null, null,null,14.428804541275285
2025, null, null,null,27.110346402455857
254, null, null,null,27.852226958292455
2825, null, null,null,38.58088383954734
1856, null, null,null,22.246112773121688
785, null, null,null,26.73303462909118
2547, null, null,null,31.00723436607521
1358, null, null,null,15.314292562939453
2434, null, null,null,31.23797973398244
1886, null, null,null,30.277552641780815
2329, null, null,null,35.24928747025351
2546, null, null,null,28.967661375229955
600, null, null,null,22.969195669546128
759, null, null,null,22.02523694248102
128, null, null,null,33.96620204628417
2267, null, null,null,20.097464275326217
416, null, null,null,21.63929801532911
723, null, null,null,31.226061171985872
834, null, null,null,26.92225724706575
537, null, null,null,5.923290372418277
717, null, null,null,22.59747897220423
755, null, null,null,30.675007908821172
2636, null, null,null,38.15979999899769
2778, null, null,null,27.965804798202438
1438, null, null,null,35.22594020698837
1494, null, null,null,19.230425794018874
16, null, null,null,14.454788059651994
1829, null, null,null,16.88755276876165
1437, null, null,null,23.302507579563784
134, null, null,null,21.206122814428248
425, null, null,null,6.0558168342101855
431, null, null,null,21.267267094688698
2438, null, null,null,42.87638616495803
1708, null, null,null,30.89325191380957
1505, null, null,null,20.555511698576424
867, null, null,null,21.125076039303423
2522, null, null,null,14.504298631119445
1016, null, null,null,20.827726726823116
871, null, null,null,22.42472869948717
1183, null, null,null,47.44294139810167
956, null, null,null,14.993973762676694
1992, null, null,null,33.37044965786088
1904, null, null,null,5.856694177915108
1179, null, null,null,39.56350941886769
1630, null, null,null,19.42867506233238
736, null, null,null,21.816565554586894
1913, null, null,null,21.674641541569745
492, null, null,null,23.657812510416118
509, null, null,null,30.862321423219676
998, null, null,null,20.79456956291922
237, null, null,null,15.155174977548825
2325, null, null,null,38.218079573331536
2259, null, null,null,23.41313253467762
348, null, null,null,21.855582853777864
2199, null, null,null,19.98824384153726
2555, null, null,null,16.051417502556983
581, null, null,null,35.541018662265046
1920, null, null,null,14.402301059005804
158, null, null,null,18.228303875979172
363, null, null,null,40.728897025193916
138, null, null,null,32.030374027172435
2193, null, null,null,32.277084878726676
514, null, null,null,28.12536409817153
1472, null, null,null,25.117247560032
2930, null, null,null,18.020409411074148
2090, null, null,null,13.526810522027846
343, null, null,null,4.835137540386086
1974, null, null,null,16.66938762076095
2071, null, null,null,24.46157395915084
1151, null, null,null,4.1561652973192835
2558, null, null,null,24.69944673060953
866, null, null,null,15.155174977548825
2692, null, null,null,29.33028712587566
2539, null, null,null,18.63253355267085
2502, null, null,null,55.97935015432877
690, null, null,null,13.452260300567959
1238, null, null,null,17.03198921747224
2137, null, null,null,16.780297205792177
46, null, null,null,14.38995719002176
2419, null, null,null,20.25324954867631
908, null, null,null,32.22976590294965
720, null, null,null,22.844091926546614
19, null, null,null,27.80418691597376
2773, null, null,null,13.382571347017006
2270, null, null,null,16.59804092550066
480, null, null,null,2.0781249999999996
762, null, null,null,30.238765872202475
1534, null, null,null,47.20184350751548
664, null, null,null,24.083684862928056
2717, null, null,null,22.744652974788714
1279, null, null,null,20.376959180015316
809, null, null,null,26.470733273976766
2119, null, null,null,13.768351055213062
1546, null, null,null,21.2565146257176
79, null, null,null,27.117971458653457
2470, null, null,null,21.22459704466363
1533, null, null,null,24.492446160310397
1848, null, null,null,21.322080148889103
9, null, null,null,28.131101083523344
2924, null, null,null,42.101041425059705
2064, null, null,null,35.869304530125376
1862, null, null,null,36.206235878673816
2468, null, null,null,16.66938762076095
1827, null, null,null,19.165494448493803
1404, null, null,null,32.3042093622052
2254, null, null,null,15.311609630870098
1241, null, null,null,21.57166057101638
332, null, null,null,22.703498312632348
1499, null, null,null,13.256669092248536
2953, null, null,null,36.950079527862584
884, null, null,null,19.481840123881156
2238, null, null,null,13.800783016157014
598, null, null,null,17.434476295671857
472, null, null,null,32.88444799183699
1823, null, null,null,37.771275066588345
1564, null, null,null,21.745483153546115
2754, null, null,null,24.78562397470346
1285, null, null,null,26.876239739617496
174, null, null,null,41.76294121401895
1322, null, null,null,17.935455426541317
2420, null, null,null,21.737232694959395
1378, null, null,null,21.544338220303036
1187, null, null,null,19.851468091353752
728, null, null,null,19.931817640817428
67, null, null,null,15.644494867451511
2678, null, null,null,21.669505938965127
188, null, null,null,28.521937319729844
290, null, null,null,35.38511841304931
1973, null, null,null,35.20507131426281
310, null, null,null,26.84630967437783
2341, null, null,null,11.472944648066395
2673, null, null,null,13.964748223396024
2903, null, null,null,15.691089559704944
2862, null, null,null,18.659399325195245
890, null, null,null,18.325931955850937
1902, null, null,null,34.73991000749244
1783, null, null,null,11.613095046703785
2735, null, null,null,13.49731989669869
808, null, null,null,18.88512205127145
2483, null, null,null,13.522081861483601
541, null, null,null,17.522979776427547
529, null, null,null,2.0192307692307687
1955, null, null,null,18.020409411074148
934, null, null,null,57.16649281639555
277, null, null,null,20.78454962686534
1085, null, null,null,24.421513057794943
1109, null, null,null,17.115199953018188
194, null, null,null,39.89608949008041
1386, null, null,null,28.000753650790088
1603, null, null,null,2.826923076923077
1555, null, null,null,41.7372165691799
2806, null, null,null,38.67766954949023
2916, null, null,null,13.51467737603101
843, null, null,null,13.066917833409486
2158, null, null,null,25.728322598425517
1787, null, null,null,21.731294331865023
880, null, null,null,42.751558351554756
612, null, null,null,20.914480278260854
1767, null, null,null,19.596630405638173
1055, null, null,null,14.148072992668764
1912, null, null,null,25.148974466507024
2933, null, null,null,23.60232380130414
1832, null, null,null,15.155174977548825
610, null, null,null,21.75081465782445
1343, null, null,null,16.619446572694386
2225, null, null,null,37.68706458160787
800, null, null,null,17.75421583337343
1714, null, null,null,29.49552106868798
2023, null, null,null,15.060668340280515
1206, null, null,null,17.23713076059248
2589, null, null,null,13.924884241115242
1648, null, null,null,16.42046587730874
2664, null, null,null,22.030374945676176
753, null, null,null,16.56484830406858
1877, null, null,null,25.85031232156751
2148, null, null,null,29.34329394641919
1046, null, null,null,21.431083309836854
1805, null, null,null,21.97023109237368
623, null, null,null,25.542357568382954
53, null, null,null,37.8680024087336
1417, null, null,null,40.10376230632313
39, null, null,null,32.98852321800696
2086, null, null,null,14.453212912543595
1278, null, null,null,27.47910645313051
2454, null, null,null,24.754504180244844
58, null, null,null,30.15426710049354
948, null, null,null,17.81339859091744
1347, null, null,null,11.703462006601017
2919, null, null,null,14.824942028417125
71, null, null,null,35.851755409782314
1053, null, null,null,23.10432161517941
1147, null, null,null,30.84409805315172
1762, null, null,null,16.60289595709372
2536, null, null,null,24.40462224727313
2399, null, null,null,9.05533120771249
2268, null, null,null,16.094776445320818
309, null, null,null,31.88909384882865
1979, null, null,null,45.13964530081853
1442, null, null,null,21.658216198136607
398, null, null,null,9.564577113775435
1180, null, null,null,28.462453320802425
2854, null, null,null,15.92660297093839
15, null, null,null,15.098736731614656
2797, null, null,null,26.06063216122042
2183, null, null,null,20.897012561418293
2803, null, null,null,31.980670612880793
1959, null, null,null,14.83799748115708
2218, null, null,null,26.785877022174407
2382, null, null,null,18.18769952316798
267, null, null,null,28.55893540487444
2674, null, null,null,33.26706720137126
250, null, null,null,34.93967520383195
1811, null, null,null,26.762220246062295
1412, null, null,null,11.626085213208102
686, null, null,null,2.9680397727272725
1834, null, null,null,18.38648120235628
1452, null, null,null,15.306548260026966
2748, null, null,null,13.401298270046018
453, null, null,null,24.297149821412905
2451, null, null,null,42.0510171945365
554, null, null,null,23.160694443770144
2572, null, null,null,26.889157484392225
1988, null, null,null,16.82376258143754
1689, null, null,null,25.336425366568967
2342, null, null,null,24.985375814148274
1613, null, null,null,48.995612825957025
814, null, null,null,24.360371845859234
1445, null, null,null,14.22999391716128
1918, null, null,null,9.039840506235667
1397, null, null,null,34.87842934574065
2719, null, null,null,20.813344114680874
1415, null, null,null,13.215053321027266
654, null, null,null,4.527441598649028
1636, null, null,null,43.820949360400526
1259, null, null,null,35.294555376271454
1389, null, null,null,15.85738047624122
2610, null, null,null,21.00667838029234
458, null, null,null,13.382571347017006
2107, null, null,null,11.472944648066395
827, null, null,null,13.490660270606837
324, null, null,null,24.231212389919826
528, null, null,null,17.212227039849523
1284, null, null,null,18.287691602069067
2166, null, null,null,31.77319941143993
199, null, null,null,36.20605216735049
1504, null, null,null,28.865312953410196
2621, null, null,null,23.616264450081633
1585, null, null,null,52.34477779475539
1310, null, null,null,22.768074093784616
1195, null, null,null,19.775884972936776
1410, null, null,null,38.67625428184396
2427, null, null,null,40.589295849872116
52, null, null,null,24.386199872807644
1754, null, null,null,16.602062779725667
2164, null, null,null,18.18769952316798
143, null, null,null,17.779719327975027
129, null, null,null,16.073480475928868
2057, null, null,null,28.598631384287437
2714, null, null,null,23.393342262546174
886, null, null,null,29.897019259681883
994, null, null,null,24.44968441028827
2593, null, null,null,22.327166066428727
955, null, null,null,22.333600125208065
6, null, null,null,22.643673993426546
2278, null, null,null,22.342113245950603
102, null, null,null,14.732458273182996
512, null, null,null,27.154921855716843
830, null, null,null,21.486483925917874
484, null, null,null,22.203060254833932
2039, null, null,null,33.62298287046718
2027, null, null,null,16.842976560109964
2036, null, null,null,21.143427622581303
832, null, null,null,20.926725190302022
2582, null, null,null,37.34916462932321
2801, null, null,null,36.509490329698544
1707, null, null,null,21.356057168879033
1384, null, null,null,26.358388579081904
208, null, null,null,10.055775250767462
18, null, null,null,14.265820781463757
1744, null, null,null,13.526810522027846
1308, null, null,null,29.197542910017024
2538, null, null,null,15.628937403018144
2687, null, null,null,14.99523570933402
1172, null, null,null,21.890005404980315
2033, null, null,null,12.727118874837151
2865, null, null,null,3.3393243353552093
2458, null, null,null,22.136686617446184
916, null, null,null,15.044329906725022
921, null, null,null,23.81148812827226
2649, null, null,null,32.897557258566195
1736, null, null,null,21.1315657891534
1465, null, null,null,43.46027892685313
1011, null, null,null,15.69679154951088
2015, null, null,null,24.798165815771654
1807, null, null,null,27.906588942432396
34, null, null,null,24.688245316305867
36, null, null,null,24.308981102366232
773, null, null,null,32.61740637226291
1408, null, null,null,36.56470619846359
1226, null, null,null,36.566788420818945
2104, null, null,null,21.143427622581303
62, null, null,null,22.752939013578025
980, null, null,null,12.674222234354218
2172, null, null,null,19.067980619373227
841, null, null,null,14.180921692996407
862, null, null,null,60.85679937278353
1316, null, null,null,11.401918438816034
2720, null, null,null,35.25142827417921
2570, null, null,null,47.50150932267098
177, null, null,null,26.039826773709017
206, null, null,null,17.697370869687937
394, null, null,null,22.71608533697458
300, null, null,null,30.097592502801877
977, null, null,null,24.031712762801735
1207, null, null,null,22.589031647320677
2337, null, null,null,15.687484387281856
1693, null, null,null,36.99236648496036
1236, null, null,null,24.625635531073474
1525, null, null,null,23.53561836833776
2216, null, null,null,11.296810616313506
97, null, null,null,22.434769593900956
840, null, null,null,18.59047388007198
2288, null, null,null,31.554668097200324
1116, null, null,null,31.275904564902547
633, null, null,null,23.833276476399327
2050, null, null,null,16.440339573762838
1188, null, null,null,30.924390823194408
1394, null, null,null,34.93179054624976
855, null, null,null,21.54779828481976
2330, null, null,null,34.75289133551115
2426, null, null,null,12.140030078424472
511, null, null,null,19.706477348048065
766, null, null,null,23.67875073521508
1967, null, null,null,36.19888631489031
625, null, null,null,16.66481298584914
26, null, null,null,22.207326136530785
1831, null, null,null,18.020914449809336
1222, null, null,null,16.798566319791576
1684, null, null,null,22.269325332866472
1357, null, null,null,15.284908988861716
2909, null, null,null,24.512719722241396
2551, null, null,null,16.842976560109964
181, null, null,null,30.48884636537953
2647, null, null,null,31.01582476989223
109, null, null,null,23.51753596976018
2945, null, null,null,27.39244923589599
1985, null, null,null,24.341172736378116
1416, null, null,null,24.083684862928056
2597, null, null,null,21.737232694959395
824, null, null,null,29.490006402419183
2361, null, null,null,18.48196529533848
2715, null, null,null,11.409783687068021
2358, null, null,null,30.018018430909507
1804, null, null,null,17.368294563361665
413, null, null,null,22.48191530599434
2900, null, null,null,22.529242484348853
30, null, null,null,16.590647593623544
450, null, null,null,31.941139406917586
2684, null, null,null,16.44883487160411
2339, null, null,null,30.193999382805387
1777, null, null,null,37.929497015691766
2191, null, null,null,16.449969633948786
1890, null, null,null,25.15835074629852
1791, null, null,null,21.164229651733752
1354, null, null,null,19.722861257835362
256, null, null,null,45.36919060887084
180, null, null,null,32.68075921572504
2011, null, null,null,25.766807344981068
691, null, null,null,31.978082920780963
653, null, null,null,11.703462006601017
368, null, null,null,28.487958985320354
1993, null, null,null,18.18172060097744
1516, null, null,null,19.479882879540398
964, null, null,null,41.51197193957601
1809, null, null,null,32.21844829718363
1056, null, null,null,21.239377950370177
118, null, null,null,22.553781622368184
2105, null, null,null,36.63676836559235
1670, null, null,null,11.409783687068021
2418, null, null,null,26.470733273976766
2094, null, null,null,24.9557372431067
1049, null, null,null,46.032551360801854
1010, null, null,null,20.649774332436746
1517, null, null,null,18.383559179542562
2585, null, null,null,41.938504103804526
202, null, null,null,9.786307709607577
2507, null, null,null,27.732662374480153
603, null, null,null,40.89880213340042
498, null, null,null,11.309025113190945
1926, null, null,null,4.888084660310486
2588, null, null,null,15.75999463459982
1495, null, null,null,34.475775967036064
637, null, null,null,30.446146873099377
369, null, null,null,29.848814299747225
2886, null, null,null,26.972896498992764
2208, null, null,null,10.285774354907847
2476, null, null,null,23.20308803658594
2006, null, null,null,33.56371272764042
2746, null, null,null,38.67465779031246
1569, null, null,null,21.658470054281803
877, null, null,null,17.33238390269098
1586, null, null,null,32.19889036942394
2175, null, null,null,44.82148641111688
2372, null, null,null,28.382109120624218
87, null, null,null,25.482967413965312
312, null, null,null,23.264721321212786
1606, null, null,null,42.9849608562459
743, null, null,null,11.49823311660863
1186, null, null,null,6.950288145817969
1500, null, null,null,3.4959302325581385
1540, null, null,null,48.79679993838802
1311, null, null,null,31.213462915765927
1949, null, null,null,28.967661375229955
2356, null, null,null,28.760058399486276
1045, null, null,null,14.694591960893716
1120, null, null,null,25.93397370142477
2951, null, null,null,16.16726934064747
212, null, null,null,27.29829677546888
704, null, null,null,19.771067508318865
149, null, null,null,22.53060055581623
2163, null, null,null,38.79920972297548
116, null, null,null,28.967661375229955
2760, null, null,null,14.9781462197014
1884, null, null,null,17.815045623917122
2125, null, null,null,20.914013910163042
1649, null, null,null,21.435846228386126
607, null, null,null,12.143057875257497
1718, null, null,null,16.342737723821966
1700, null, null,null,16.430327464941186
2642, null, null,null,9.379873988015524
1647, null, null,null,17.763098732216484
1957, null, null,null,26.657564680789335
1370, null, null,null,11.814278594322493
2620, null, null,null,27.011154513597987
1909, null, null,null,14.607517041609595
1936, null, null,null,25.189539034238233
119, null, null,null,15.494263090348724
260, null, null,null,18.020409411074148
1581, null, null,null,18.908255627840493
108, null, null,null,37.156276585090076
27, null, null,null,12.226472699183535
2335, null, null,null,41.208166215829166
2807, null, null,null,22.205696423300154
2098, null, null,null,24.183586989489935
279, null, null,null,47.415822586060216
56, null, null,null,27.228435599410652
722, null, null,null,25.314286752283
2171, null, null,null,11.59771476205399
1483, null, null,null,26.039826773709017
1482, null, null,null,23.372730608233347
1387, null, null,null,15.448710418258363
1721, null, null,null,19.722932392570968
88, null, null,null,18.33295237310061
43, null, null,null,46.190402877517016
1092, null, null,null,27.318112369364716
2482, null, null,null,12.699417833409486
1653, null, null,null,23.038052652721067
1688, null, null,null,29.337808703974463
1797, null, null,null,19.68705538180576
2194, null, null,null,26.398074634612293
49, null, null,null,35.05928879758017
1922, null, null,null,28.453356492495427
725, null, null,null,11.409783687068021
333, null, null,null,21.218700908065966
2866, null, null,null,29.429659695752324
2293, null, null,null,51.09777409591434
1057, null, null,null,26.574767091091985
2891, null, null,null,38.72259907219917
2410, null, null,null,15.691089559704944
586, null, null,null,31.72306335943278
1633, null, null,null,40.81110633062461
2402, null, null,null,22.404961343964672
1381, null, null,null,19.706477348048065
816, null, null,null,20.385282144793557
1449, null, null,null,30.778162568470265
