Fid, TFA_D, SFA_D, PMOO_D, TMA_D
256, null, null,null,68.20153987988556
1200, null, null,null,77.14810646429754
8, null, null,null,52.49903189892266
611, null, null,null,40.052461329042266
377, null, null,null,130.46088237247275
240, null, null,null,45.70761108137011
1365, null, null,null,39.331046111762085
1369, null, null,null,31.21591394761949
444, null, null,null,8.869150612233616
922, null, null,null,117.06708268312283
373, null, null,null,39.76924199725472
342, null, null,null,47.384615387949715
477, null, null,null,55.46694760306507
140, null, null,null,62.86541771742709
49, null, null,null,26.87713336196468
745, null, null,null,59.176272616984534
406, null, null,null,117.10373947426164
241, null, null,null,45.195736779788845
1397, null, null,null,76.6041731997664
392, null, null,null,99.94516998476537
1261, null, null,null,63.68099140392674
521, null, null,null,56.37847258917092
570, null, null,null,5.760000000000002
1187, null, null,null,47.90109950202851
732, null, null,null,32.43492174635185
1417, null, null,null,46.026007332366525
1436, null, null,null,73.53573870458544
1353, null, null,null,40.069828714392074
242, null, null,null,42.05589444650072
1042, null, null,null,85.43802664663366
166, null, null,null,41.935613502955306
1065, null, null,null,75.75107581848825
783, null, null,null,41.80931805149813
226, null, null,null,41.47608997326567
20, null, null,null,168.87991022598584
1098, null, null,null,87.51344254641688
1302, null, null,null,75.65756187196577
1287, null, null,null,42.091951068724725
1309, null, null,null,154.01987605408223
44, null, null,null,53.521486187258
585, null, null,null,62.559333120338415
1136, null, null,null,65.50574724145568
198, null, null,null,33.24036856830242
1335, null, null,null,39.38075344116333
1297, null, null,null,43.250665665020136
735, null, null,null,75.72197661514294
1083, null, null,null,67.60215443140308
92, null, null,null,61.394153345187064
1262, null, null,null,49.58773873338957
715, null, null,null,88.78737920203797
1327, null, null,null,43.52718277460434
878, null, null,null,62.75466666601818
1213, null, null,null,71.66462527329591
29, null, null,null,60.45661031414292
7, null, null,null,62.75466666601818
94, null, null,null,75.62155909005311
236, null, null,null,33.91888752359497
714, null, null,null,36.794920072030436
307, null, null,null,85.90474737871406
125, null, null,null,9.628260869565217
348, null, null,null,53.91154318146848
1265, null, null,null,77.50821779868195
1294, null, null,null,61.9864706690569
794, null, null,null,75.6931180306864
700, null, null,null,9.81710711008798
129, null, null,null,70.38882834102965
864, null, null,null,65.27508525531267
1244, null, null,null,61.881706079610275
1009, null, null,null,51.83776570241347
131, null, null,null,81.71821174181758
1249, null, null,null,73.72344499608478
102, null, null,null,130.95689410588332
572, null, null,null,59.564518920587254
799, null, null,null,51.14645991704792
1057, null, null,null,77.72142052524643
117, null, null,null,43.08638439050243
465, null, null,null,81.64681071662541
1112, null, null,null,30.882298788158092
655, null, null,null,100.00880332842354
947, null, null,null,69.53086866827545
721, null, null,null,47.51228482258219
1127, null, null,null,83.78890014111609
1252, null, null,null,32.00864556325008
270, null, null,null,63.39422879916484
454, null, null,null,56.58051175287429
580, null, null,null,43.44170671546575
304, null, null,null,147.42717741901356
674, null, null,null,40.79869123001358
605, null, null,null,134.88310226751858
1383, null, null,null,49.87963827657769
276, null, null,null,47.53519885371043
852, null, null,null,48.198387114551
232, null, null,null,67.75578876551954
1299, null, null,null,83.83180263115362
425, null, null,null,110.94121277127961
1177, null, null,null,51.24277064929982
1363, null, null,null,77.9585631583754
1082, null, null,null,30.861218061418235
40, null, null,null,49.105810959150745
144, null, null,null,65.09983447742678
1446, null, null,null,36.496511562788896
727, null, null,null,59.176272616984534
1408, null, null,null,62.92626793138868
533, null, null,null,43.52718277460434
335, null, null,null,133.070137382026
1296, null, null,null,33.91888752359497
1449, null, null,null,95.09709510068653
672, null, null,null,37.76280872787689
888, null, null,null,36.78791994983373
1216, null, null,null,8.148305084745765
176, null, null,null,75.72197661514294
1073, null, null,null,41.85892358140408
1414, null, null,null,55.039793154479376
593, null, null,null,52.19459283126952
1455, null, null,null,63.04266572663521
169, null, null,null,94.20127585284648
1312, null, null,null,94.45343259969303
711, null, null,null,6.0
413, null, null,null,106.94453900818793
408, null, null,null,49.18196790489033
3, null, null,null,85.83715892356707
616, null, null,null,84.69280398774262
333, null, null,null,40.69391824556117
250, null, null,null,62.18306156114435
1221, null, null,null,71.24665025967808
508, null, null,null,63.10102797373376
679, null, null,null,67.75578876551954
145, null, null,null,32.075273477884195
368, null, null,null,54.69586514438783
1197, null, null,null,29.468321144585733
1225, null, null,null,83.39154144462991
1321, null, null,null,5.4782608695652195
830, null, null,null,67.31755665264706
268, null, null,null,54.202022500396716
930, null, null,null,69.14587893021567
2, null, null,null,103.55365406824842
64, null, null,null,91.69482105306464
1313, null, null,null,54.712136016574625
184, null, null,null,66.67874902619026
513, null, null,null,39.23953701832812
371, null, null,null,86.13980299823872
245, null, null,null,61.3496177633617
876, null, null,null,71.10628596279756
1266, null, null,null,80.8816488024663
762, null, null,null,67.31527801805058
828, null, null,null,59.54904728893284
1322, null, null,null,55.17891933482323
418, null, null,null,81.82734209668754
108, null, null,null,67.81305622240724
1097, null, null,null,44.41398771063716
628, null, null,null,86.52895205638553
590, null, null,null,53.38672599236202
504, null, null,null,61.51102948957307
39, null, null,null,74.65080519044852
962, null, null,null,109.16829028300913
1050, null, null,null,65.82489060817078
586, null, null,null,83.16532215219661
469, null, null,null,39.69283383045267
372, null, null,null,55.204878030478724
1430, null, null,null,72.27032559084385
494, null, null,null,15.933253449458798
644, null, null,null,62.5864361511026
309, null, null,null,86.52548218397641
551, null, null,null,39.110923789216145
322, null, null,null,44.088991342849454
387, null, null,null,81.48999343901858
522, null, null,null,61.352307642806856
1191, null, null,null,50.93717797035785
244, null, null,null,86.52548218397641
1034, null, null,null,75.81898541325698
1047, null, null,null,93.07801758596136
31, null, null,null,62.77386365987235
807, null, null,null,34.321984893852026
723, null, null,null,54.95331232844551
965, null, null,null,71.62808982155815
390, null, null,null,59.544743930426094
1078, null, null,null,46.06228620361049
355, null, null,null,29.111584581476876
900, null, null,null,86.63502337634253
467, null, null,null,103.39461900941757
341, null, null,null,45.15004608745144
1072, null, null,null,89.72598715825393
859, null, null,null,69.12106591561964
825, null, null,null,68.76909053702192
750, null, null,null,94.63841340574808
675, null, null,null,62.282537319553825
239, null, null,null,75.53960946846115
1209, null, null,null,37.45225594482816
929, null, null,null,77.12704986428217
482, null, null,null,44.51853498235587
346, null, null,null,55.88320751691336
1025, null, null,null,58.27080865964439
1018, null, null,null,59.90930091285154
1062, null, null,null,57.80027772881961
122, null, null,null,180.77498409883265
218, null, null,null,39.81487468250348
907, null, null,null,39.54875037194454
705, null, null,null,39.643619881614846
105, null, null,null,27.33011023596953
1289, null, null,null,69.59699001904235
668, null, null,null,169.2139608551683
688, null, null,null,46.70699522148436
680, null, null,null,40.67532902075142
809, null, null,null,57.0336538673072
1286, null, null,null,45.23247678327432
1000, null, null,null,65.14112262232777
1013, null, null,null,30.882298788158092
945, null, null,null,55.65024177421083
412, null, null,null,60.93218588580332
1015, null, null,null,56.80847679536623
95, null, null,null,55.17891933482323
358, null, null,null,92.4480949324798
277, null, null,null,43.398265020964416
1046, null, null,null,63.51305547930815
591, null, null,null,39.928859751398846
1016, null, null,null,52.01827012472199
79, null, null,null,62.481437986263956
1246, null, null,null,62.22552756872738
920, null, null,null,40.15286060919971
211, null, null,null,95.093004209681
1053, null, null,null,66.59088868372335
293, null, null,null,42.26261984801358
797, null, null,null,81.9812253179222
97, null, null,null,91.21072428737891
411, null, null,null,138.42284264046066
627, null, null,null,52.01827012472199
579, null, null,null,67.08659714801553
248, null, null,null,149.76374079614388
275, null, null,null,101.88747239536978
172, null, null,null,61.33745210182947
101, null, null,null,58.23703806177209
1428, null, null,null,53.446195984503014
1074, null, null,null,80.89936388304743
964, null, null,null,62.28014752322501
981, null, null,null,75.9873670707917
818, null, null,null,88.97317085840207
1110, null, null,null,55.15024264670872
1139, null, null,null,49.09810818334725
786, null, null,null,46.026007332366525
1426, null, null,null,91.82066430981385
645, null, null,null,100.62010513897879
1002, null, null,null,75.02325573611088
395, null, null,null,96.13169962215055
161, null, null,null,48.34533985174555
897, null, null,null,68.46522195539858
103, null, null,null,53.858883010029395
552, null, null,null,60.665402762943756
1231, null, null,null,62.52744721057338
130, null, null,null,44.18637084791133
1075, null, null,null,87.93621024211893
683, null, null,null,88.99691568031324
157, null, null,null,91.84942473983803
998, null, null,null,66.5575313649256
298, null, null,null,85.88680126377486
562, null, null,null,133.01560003525898
643, null, null,null,116.73369215627801
1218, null, null,null,68.41261890896583
938, null, null,null,59.55564598782536
1033, null, null,null,42.111014966756194
626, null, null,null,37.37539934514459
34, null, null,null,65.63421277189073
895, null, null,null,73.03029700405526
977, null, null,null,44.51853498235587
1037, null, null,null,40.470741078075164
56, null, null,null,66.97430802237608
1172, null, null,null,73.18131515451567
1376, null, null,null,62.00336267286781
1125, null, null,null,97.87477685268226
227, null, null,null,62.282537319553825
1401, null, null,null,56.58051175287429
369, null, null,null,52.149913842690374
761, null, null,null,52.26175028718082
548, null, null,null,54.60533820389515
1109, null, null,null,45.891119376026204
1026, null, null,null,51.96983575936231
263, null, null,null,62.70751861242687
399, null, null,null,67.14543194103537
1242, null, null,null,46.224159917043956
1366, null, null,null,41.47608997326567
478, null, null,null,39.4768067132777
1198, null, null,null,62.5585228092662
1419, null, null,null,34.93876049379718
71, null, null,null,40.93660103923615
925, null, null,null,95.6161863853876
1390, null, null,null,44.17405265416333
810, null, null,null,49.69158037584795
57, null, null,null,55.42875390701177
660, null, null,null,22.52971388501184
1061, null, null,null,62.0254402341283
841, null, null,null,44.04856308308343
728, null, null,null,40.235607872722525
472, null, null,null,52.912918392529775
834, null, null,null,61.352307642806856
776, null, null,null,61.0188142694433
273, null, null,null,37.37539934514459
1088, null, null,null,52.3181936444547
612, null, null,null,48.90564588646691
1180, null, null,null,39.81487468250348
1307, null, null,null,65.5949083483798
1395, null, null,null,46.880400311330895
1077, null, null,null,39.489454952695525
51, null, null,null,40.65078727287394
1416, null, null,null,32.00864556325008
764, null, null,null,61.456297215046334
928, null, null,null,44.51853498235587
823, null, null,null,26.963527973569594
514, null, null,null,53.04069584736275
1375, null, null,null,95.6161863853876
1437, null, null,null,58.01418514309458
310, null, null,null,96.4100647790034
879, null, null,null,20.63596388501184
1444, null, null,null,89.28936099764977
1148, null, null,null,34.321984893852026
1331, null, null,null,13.507176288059346
684, null, null,null,49.87963827657769
576, null, null,null,39.81487468250348
352, null, null,null,68.20153987988556
445, null, null,null,40.67532902075142
476, null, null,null,37.34369787656531
177, null, null,null,53.858883010029395
1192, null, null,null,72.47768868121935
1141, null, null,null,80.44069877168441
486, null, null,null,74.17118079168108
337, null, null,null,67.61434023364454
180, null, null,null,49.86007854447657
303, null, null,null,33.24036856830242
1164, null, null,null,64.17446150601548
128, null, null,null,53.98962388720387
927, null, null,null,67.12761290807867
773, null, null,null,89.36853806313985
589, null, null,null,56.7283506350063
518, null, null,null,100.1611166269772
704, null, null,null,40.32214751626557
1160, null, null,null,112.39356718564281
771, null, null,null,11.165563763143737
772, null, null,null,95.093004209681
165, null, null,null,54.712136016574625
251, null, null,null,104.41866449845237
933, null, null,null,68.95926840957692
951, null, null,null,81.11504916028845
63, null, null,null,55.7990936683072
780, null, null,null,140.81205816137032
1340, null, null,null,56.80847679536623
1290, null, null,null,41.32767946244599
1086, null, null,null,56.7283506350063
534, null, null,null,40.993269496599474
658, null, null,null,92.18809358844979
255, null, null,null,205.15231428056705
1054, null, null,null,57.816815558292845
1194, null, null,null,54.69586514438783
1224, null, null,null,78.17721108113368
632, null, null,null,74.27034034736036
118, null, null,null,56.45018371809064
957, null, null,null,152.12897955375914
427, null, null,null,48.637668836624165
430, null, null,null,33.76708287167154
887, null, null,null,53.44619598450303
65, null, null,null,38.57252554176374
167, null, null,null,73.03029700405526
1045, null, null,null,55.64051563981134
194, null, null,null,82.1672588131228
81, null, null,null,44.088991342849454
767, null, null,null,39.122744000343495
321, null, null,null,34.76745895216639
1411, null, null,null,65.73192165482138
353, null, null,null,97.20998891893481
1229, null, null,null,68.86062255311361
496, null, null,null,67.9942588879261
420, null, null,null,49.94645673593884
1070, null, null,null,52.78711206257271
388, null, null,null,84.19745978109097
432, null, null,null,53.292977822865154
484, null, null,null,92.27228279834134
1184, null, null,null,39.81487468250348
80, null, null,null,63.32000239293773
1095, null, null,null,61.60993959640716
382, null, null,null,69.78040052682714
959, null, null,null,52.17847861048493
1386, null, null,null,37.201164932847334
934, null, null,null,103.39461900941757
417, null, null,null,39.122744000343495
988, null, null,null,7.650000000000002
753, null, null,null,62.68300916222038
1058, null, null,null,81.06135980038636
650, null, null,null,82.001514316355
517, null, null,null,39.81487468250348
141, null, null,null,63.10102797373376
58, null, null,null,15.620000308147413
759, null, null,null,62.83329667670312
588, null, null,null,44.7540432273967
174, null, null,null,48.621695513535386
812, null, null,null,85.23836455487478
499, null, null,null,81.02170875900178
112, null, null,null,96.98176964918719
50, null, null,null,102.20835885418036
498, null, null,null,107.45496650084478
798, null, null,null,48.91928453477549
1347, null, null,null,39.1708626999485
1131, null, null,null,83.41413368799289
689, null, null,null,75.71565976226557
693, null, null,null,31.971090090311478
1348, null, null,null,49.88476896960085
28, null, null,null,117.06708268312283
941, null, null,null,76.14789369853807
782, null, null,null,42.93092036776497
554, null, null,null,34.46507422219713
539, null, null,null,41.17929037340842
1245, null, null,null,8.446424561245914
93, null, null,null,58.60542714095616
994, null, null,null,48.9084258897793
302, null, null,null,65.07583864192938
1396, null, null,null,89.32557097343714
43, null, null,null,48.994092143996944
666, null, null,null,51.591320219733994
1092, null, null,null,55.09263675248453
724, null, null,null,130.23443492934746
206, null, null,null,98.00105909216789
1362, null, null,null,56.91378939904128
699, null, null,null,55.83057459005932
1069, null, null,null,81.82734209668754
948, null, null,null,52.45155782127617
1090, null, null,null,27.40494715955399
822, null, null,null,47.90109950202851
903, null, null,null,55.66554826831684
120, null, null,null,53.04069584736275
319, null, null,null,77.72595973866059
106, null, null,null,19.451328751558535
33, null, null,null,53.932074798345795
1248, null, null,null,65.59387641884473
1005, null, null,null,40.69391824556117
979, null, null,null,42.76590363408668
366, null, null,null,39.110923789216145
778, null, null,null,46.75501998279368
636, null, null,null,50.57236700365149
228, null, null,null,86.95852586498054
1081, null, null,null,117.4713153925769
708, null, null,null,49.5214600448386
431, null, null,null,62.545540833588106
23, null, null,null,54.35697424757813
1066, null, null,null,73.13902776026349
1334, null, null,null,64.03944033204779
415, null, null,null,62.481437986263956
1298, null, null,null,57.994343761870795
448, null, null,null,67.10491783573143
1181, null, null,null,134.38475184567213
223, null, null,null,61.352307642806856
1281, null, null,null,3.5999999999999988
532, null, null,null,36.496511562788896
1150, null, null,null,26.519678877761653
1122, null, null,null,39.76924199725472
770, null, null,null,55.26357617741345
600, null, null,null,60.32055798513482
1387, null, null,null,5.760000000000002
207, null, null,null,72.61928431738403
912, null, null,null,61.394153345187064
1219, null, null,null,75.87544109519511
1427, null, null,null,44.18637084791133
328, null, null,null,59.82945892636401
150, null, null,null,49.51012284255959
974, null, null,null,80.21176712690149
170, null, null,null,65.71273071037051
512, null, null,null,44.436962317828474
1100, null, null,null,100.39298514382716
289, null, null,null,53.91154318146848
134, null, null,null,46.026007332366525
1120, null, null,null,55.09263675248453
1358, null, null,null,45.55732301026596
870, null, null,null,49.10346448368765
1101, null, null,null,80.89936388304743
1202, null, null,null,3.6634615384615374
1038, null, null,null,108.18618365150941
910, null, null,null,2.4
1089, null, null,null,46.30075305806486
646, null, null,null,56.482548820955685
944, null, null,null,137.1582917595505
483, null, null,null,54.35918082952213
639, null, null,null,40.67532902075142
363, null, null,null,50.31483503775746
1277, null, null,null,65.59387641884473
1133, null, null,null,53.644280333851796
149, null, null,null,39.73179037340842
793, null, null,null,69.72179145420066
269, null, null,null,50.997598444988945
992, null, null,null,68.10999622654288
186, null, null,null,71.79835591666223
1410, null, null,null,41.239694375473974
1292, null, null,null,88.35999358494807
205, null, null,null,36.117458952166395
765, null, null,null,62.00336267286781
220, null, null,null,58.00702337220629
440, null, null,null,41.33336697345988
1206, null, null,null,22.26443855066683
1006, null, null,null,149.175273981673
139, null, null,null,76.12610291551593
45, null, null,null,91.15271711017981
235, null, null,null,67.66363002832894
189, null, null,null,13.130570522743515
842, null, null,null,55.63877083526916
42, null, null,null,54.79845791186477
511, null, null,null,145.81027369412925
847, null, null,null,54.56451400806766
549, null, null,null,61.3496177633617
457, null, null,null,49.12271833000745
789, null, null,null,95.19830674802868
1450, null, null,null,96.63403489366529
190, null, null,null,67.61434023364454
1222, null, null,null,36.496511562788896
1190, null, null,null,42.45724283948081
520, null, null,null,55.64051563981134
662, null, null,null,76.1638471850157
569, null, null,null,74.61476388515628
582, null, null,null,53.858883010029395
1282, null, null,null,6.0
1159, null, null,null,103.55304479848154
32, null, null,null,25.80485771071701
312, null, null,null,71.31873099972162
1115, null, null,null,54.202022500396716
439, null, null,null,56.07729059902813
1064, null, null,null,57.14258330511437
62, null, null,null,53.01406661585203
1344, null, null,null,57.80027772881961
659, null, null,null,42.9169361747206
1384, null, null,null,49.37302100985045
833, null, null,null,31.177332458191756
1204, null, null,null,44.130816439049894
1096, null, null,null,9.036079733659708
1040, null, null,null,91.84942473983803
1060, null, null,null,48.621695513535386
1350, null, null,null,56.58051175287429
952, null, null,null,80.54370854506132
378, null, null,null,56.45018371809064
1043, null, null,null,65.09983447742678
1420, null, null,null,76.88277582551707
1196, null, null,null,22.332772712379544
877, null, null,null,67.31755665264706
565, null, null,null,77.41396423338041
1415, null, null,null,82.02522419720681
443, null, null,null,52.203906359806005
621, null, null,null,49.88476896960085
851, null, null,null,63.02437149314411
567, null, null,null,51.023721439479296
442, null, null,null,53.86976716282395
1314, null, null,null,50.73846578366936
361, null, null,null,42.091951068724725
555, null, null,null,42.01005511693098
1329, null, null,null,70.75696509905616
219, null, null,null,103.55365406824842
756, null, null,null,79.97613392669257
1438, null, null,null,28.438464861764494
914, null, null,null,67.30754969702916
624, null, null,null,104.3241336993946
1103, null, null,null,67.14543194103537
1388, null, null,null,67.82014048184698
142, null, null,null,79.1559218674053
155, null, null,null,40.947406315437405
407, null, null,null,96.74276285430335
824, null, null,null,133.070137382026
856, null, null,null,47.08113570327794
751, null, null,null,55.038292508548636
1373, null, null,null,117.06708268312283
980, null, null,null,64.56757253918646
523, null, null,null,49.09810818334725
37, null, null,null,39.331046111762085
59, null, null,null,50.31483503775746
890, null, null,null,67.31527801805058
1104, null, null,null,53.97800474369721
1124, null, null,null,62.118713934672236
872, null, null,null,51.96983575936231
1230, null, null,null,59.21355556487932
540, null, null,null,82.45396587625372
1117, null, null,null,55.7990936683072
173, null, null,null,40.235607872722525
1332, null, null,null,60.07231473356251
243, null, null,null,85.90474737871406
1399, null, null,null,61.048590666824495
1094, null, null,null,64.76170170361607
1041, null, null,null,49.60615848157412
1059, null, null,null,92.24573556454264
1168, null, null,null,60.62040551972366
781, null, null,null,86.95852586498054
489, null, null,null,88.66876923533177
126, null, null,null,20.933345336372014
327, null, null,null,96.59668801404767
151, null, null,null,69.9226546978843
796, null, null,null,42.01005511693098
936, null, null,null,35.67537643301261
181, null, null,null,47.20628878312303
1019, null, null,null,10.114528009521775
1020, null, null,null,77.41396423338041
1173, null, null,null,147.12298282546544
811, null, null,null,57.848306681696634
983, null, null,null,64.52527947219659
1234, null, null,null,60.960007599781626
1406, null, null,null,75.13000469415314
898, null, null,null,39.42993701447015
279, null, null,null,41.57077998351763
615, null, null,null,46.6783633947383
800, null, null,null,49.52533213184937
999, null, null,null,61.048590666824495
376, null, null,null,41.93828369187926
604, null, null,null,43.155466117136854
1144, null, null,null,42.26261984801358
1158, null, null,null,61.352307642806856
247, null, null,null,40.57436569625506
538, null, null,null,91.79209547010555
656, null, null,null,61.9864706690569
726, null, null,null,42.05589444650072
1381, null, null,null,73.35721572136747
986, null, null,null,77.82653567902983
956, null, null,null,99.48577968821571
246, null, null,null,48.21153879896896
1108, null, null,null,81.71821174181758
1422, null, null,null,136.58362045155917
1271, null, null,null,78.17721108113368
1382, null, null,null,146.04907945616412
1051, null, null,null,43.94347139177646
687, null, null,null,55.039793154479376
524, null, null,null,77.49149310777781
231, null, null,null,62.58743754555747
857, null, null,null,52.85171880789416
61, null, null,null,67.78076575538529
1355, null, null,null,45.195736779788845
1306, null, null,null,62.282537319553825
380, null, null,null,40.052461329042266
1210, null, null,null,132.6629071969661
970, null, null,null,51.83776570241347
1345, null, null,null,59.32648944917685
1380, null, null,null,37.419777366674516
404, null, null,null,67.80073400960065
592, null, null,null,63.957312023361055
669, null, null,null,99.86658646291309
1220, null, null,null,67.89245293172863
1107, null, null,null,53.93424997178103
253, null, null,null,114.79896672369875
838, null, null,null,70.3365091128468
224, null, null,null,49.201291488726426
916, null, null,null,40.052461329042266
397, null, null,null,15.620000308147413
648, null, null,null,50.80978233590365
1357, null, null,null,105.66658951935351
468, null, null,null,75.67908516962115
757, null, null,null,12.028131354140802
1393, null, null,null,59.366420428197216
463, null, null,null,52.597317371947454
53, null, null,null,33.24036856830242
775, null, null,null,45.891119376026204
1324, null, null,null,58.774082321910825
1170, null, null,null,50.78759493489088
124, null, null,null,35.94955482649087
329, null, null,null,36.19376793418692
1036, null, null,null,56.80847679536623
985, null, null,null,8.134615384615385
1114, null, null,null,148.41686457268514
160, null, null,null,52.00306660854852
364, null, null,null,55.08487846427269
195, null, null,null,27.40494715955399
1448, null, null,null,44.17405265416333
961, null, null,null,73.35721572136747
1151, null, null,null,69.78436710264538
1418, null, null,null,55.26357617741345
252, null, null,null,74.22695113328969
350, null, null,null,49.433950428668766
526, null, null,null,93.07801758596136
1325, null, null,null,3.5999999999999988
423, null, null,null,76.15360254913338
1128, null, null,null,81.26409080395015
1288, null, null,null,36.117458952166395
115, null, null,null,45.97931527026389
860, null, null,null,22.52971388501184
908, null, null,null,51.29283844511238
1102, null, null,null,90.74679193640709
1067, null, null,null,60.45661031414292
1374, null, null,null,71.55781990528543
24, null, null,null,73.15054931267527
1028, null, null,null,53.292977822865154
1433, null, null,null,55.83057459005932
954, null, null,null,60.11913136075123
516, null, null,null,58.952055935203525
1055, null, null,null,63.39422879916484
1232, null, null,null,52.597317371947454
199, null, null,null,76.6041731997664
1291, null, null,null,59.221126164876104
317, null, null,null,60.354301196643895
447, null, null,null,70.30942644509143
203, null, null,null,52.24114277892739
1211, null, null,null,54.95331232844551
906, null, null,null,60.63830732823242
501, null, null,null,80.45025994308739
1284, null, null,null,39.73179037340842
422, null, null,null,45.633608085065994
1303, null, null,null,39.110923789216145
1295, null, null,null,47.384615387949715
703, null, null,null,48.140392983830324
625, null, null,null,60.07231473356251
617, null, null,null,45.15004608745144
1205, null, null,null,51.40669028045855
438, null, null,null,63.01159722357651
990, null, null,null,42.64955195355606
831, null, null,null,50.391018935796346
599, null, null,null,47.384615387949715
1339, null, null,null,71.55781990528543
349, null, null,null,79.86159000602059
1130, null, null,null,39.643619881614846
710, null, null,null,117.4713153925769
1084, null, null,null,44.12535189003206
374, null, null,null,58.90639496435187
835, null, null,null,41.06716751666877
1080, null, null,null,52.149913842690374
1283, null, null,null,28.889944458594453
1123, null, null,null,53.44619598450303
678, null, null,null,15.258978184732797
1442, null, null,null,40.97842645640592
485, null, null,null,54.35697424757813
653, null, null,null,42.89841472433645
741, null, null,null,71.71807883110665
1079, null, null,null,67.75578876551954
712, null, null,null,78.74728136668996
814, null, null,null,42.73479554488845
905, null, null,null,93.70206341289105
1056, null, null,null,60.93218588580332
1301, null, null,null,67.9074725237568
294, null, null,null,60.42379445163162
470, null, null,null,67.61434023364454
